info_state,Allocation British Columbia,Bid ([0]),Bid ([1]),Bid ([2]),Bid ([3]),Price British Columbia,Utility 0,Utility 1,bids,player,prob,round,terminal,total_demand,type
"p1t0 a2 agg[array([0]), array([4])] sub[array([0]), array([2])] proc[array([0]), array([2])] sor_exposure36.4",,0.004587157471312733,0.0057843564569067555,0.9896284860717806,,18.2,,,"[array([0]), array([2])]",1,0.2450531636432118,2,False,[4],0
"Price: [18.2]
Final bids: [array([2]), array([1])]
Round: 2
","[2, 1]",,,,,18.2,37.6,31.8,,0,0.005428721227855861,2,True,,0
"Price: [18.2]
Final bids: [array([2]), array([1])]
Round: 2
","[2, 1]",,,,,18.2,37.6,31.8,,1,0.005428721227855861,2,True,,0
"p0t0 a2 agg[array([0]), array([4]), array([4])] sub[array([0]), array([2]), array([2])] proc[array([0]), array([2]), array([2])] sor_exposure50.959999999999994",,0.3333333333333333,0.3333333333333333,0.3333333333333333,,25.479999999999997,,,"[array([0]), array([2]), array([2])]",0,4.837766260375192e-10,3,False,[4],0
"p1t0 a2 agg[array([0]), array([4]), array([4])] sub[array([0]), array([2]), array([2])] proc[array([0]), array([2]), array([2])] sor_exposure50.959999999999994",,0.0031007767297638288,0.4984496116351181,0.4984496116351181,,25.479999999999997,,,"[array([0]), array([2]), array([2])]",1,0.0004890333729293934,3,False,[4],0
"Price: [25.48]
Final bids: [array([2]), array([1])]
Round: 3
","[2, 1]",,,,,25.479999999999997,23.040000000000006,24.520000000000003,,0,0.0006025692421831419,3,True,,0
"Price: [25.48]
Final bids: [array([2]), array([1])]
Round: 3
","[2, 1]",,,,,25.479999999999997,23.040000000000006,24.520000000000003,,1,0.0006025692421831419,3,True,,0
"p0t0 a2 agg[array([0]), array([4]), array([4]), array([4])] sub[array([0]), array([2]), array([2]), array([2])] proc[array([0]), array([2]), array([2]), array([2])] sor_exposure71.34399999999998",,0.3333333333333333,0.3333333333333333,0.3333333333333333,,35.67199999999999,,,"[array([0]), array([2]), array([2]), array([2])]",0,6.704724709423027e-11,4,False,[4],0
"p1t0 a2 agg[array([0]), array([4]), array([4]), array([4])] sub[array([0]), array([2]), array([2]), array([2])] proc[array([0]), array([2]), array([2]), array([2])] sor_exposure71.34399999999998",,0.33333333333333337,0.33333333333333337,0.33333333333333337,,35.67199999999999,,,"[array([0]), array([2]), array([2]), array([2])]",1,1.620115284537559e-10,4,False,[4],0
"Price: [35.672]
Final bids: [array([2]), array([1])]
Round: 4
","[2, 1]",,,,,35.67199999999999,2.65600000000002,14.32800000000001,,0,4.6229515151533486e-05,4,True,,0
"Price: [35.672]
Final bids: [array([2]), array([1])]
Round: 4
","[2, 1]",,,,,35.67199999999999,2.65600000000002,14.32800000000001,,1,4.6229515151533486e-05,4,True,,0
"p0t0 a2 agg[array([0]), array([4]), array([4]), array([4]), array([4])] sub[array([0]), array([2]), array([2]), array([2]), array([2])] proc[array([0]), array([2]), array([2]), array([2]), array([2])] sor_exposure99.88159999999996",,1.0,,,,49.94079999999998,,,"[array([0]), array([2]), array([2]), array([2]), array([2])]",0,7.449694121581141e-12,5,False,[4],0
"p1t0 a2 agg[array([0]), array([4]), array([4]), array([4]), array([4])] sub[array([0]), array([2]), array([2]), array([2]), array([2])] proc[array([0]), array([2]), array([2]), array([2]), array([2])] sor_exposure99.88159999999996",,1.0,,,,49.94079999999998,,,"[array([0]), array([2]), array([2]), array([2]), array([2])]",1,1.8001280939306216e-11,5,False,[4],0
"Price: [49.9408]
Final bids: [array([2]), array([1])]
Round: 5
","[2, 1]",,,,,49.94079999999998,-25.881599999999963,0.05920000000001835,,0,6.831326603012752e-06,5,True,,0
"Price: [49.9408]
Final bids: [array([2]), array([1])]
Round: 5
","[2, 1]",,,,,49.94079999999998,-25.881599999999963,0.05920000000001835,,1,6.831326603012752e-06,5,True,,0
