run_name,game_name,seed,config,alg,base_game_name,information_policy,activity_policy,undersell_policy,tiebreaking_policy,grace_rounds,clock_speed,value_structure,rule,rho,n_types,deviations,no_error,t,walltime,nash_conv,nash_conv_runtime,rewards,nash_conv_frac,heuristic_conv,heuristic_conv_frac,heuristic_conv_runtime,rewards_0,nc_player_improvements_0,nc_player_improvements_frac_0,hc_player_improvements_0,hc_player_improvements_frac_0,rewards_1,nc_player_improvements_1,nc_player_improvements_frac_1,hc_player_improvements_1,hc_player_improvements_frac_1,total_entropy,avg_entropy,avg_mode_probabilities,p0_expected_exposure,p0_exposure_frac,p0_utility,p0_payment,p0_total_entropies,p0_avg_entropies,p0_avg_mode_probabilities,p1_expected_exposure,p1_exposure_frac,p1_utility,p1_payment,p1_total_entropies,p1_avg_entropies,p1_avg_mode_probabilities,exposure_frac,total_welfare,total_revenue,auction_lengths,num_lotteries,p_lottery,unsold_activity,unsold_licenses,common_allocations,unsold,straightforward_nash_conv,straightforward_nash_conv_runtime,straightforward_rewards,straightforward_nash_conv_frac,straightforward_heuristic_conv,straightforward_heuristic_conv_frac,straightforward_heuristic_conv_runtime,straightforward_rewards_0,straightforward_nc_player_improvements_0,straightforward_nc_player_improvements_frac_0,straightforward_hc_player_improvements_0,straightforward_hc_player_improvements_frac_0,straightforward_rewards_1,straightforward_nc_player_improvements_1,straightforward_nc_player_improvements_frac_1,straightforward_hc_player_improvements_1,straightforward_hc_player_improvements_frac_1,straightforward_total_entropy,straightforward_avg_entropy,straightforward_avg_mode_probabilities,straightforward_p0_expected_exposure,straightforward_p0_exposure_frac,straightforward_p0_utility,straightforward_p0_payment,straightforward_p0_total_entropies,straightforward_p0_avg_entropies,straightforward_p0_avg_mode_probabilities,straightforward_p1_expected_exposure,straightforward_p1_exposure_frac,straightforward_p1_utility,straightforward_p1_payment,straightforward_p1_total_entropies,straightforward_p1_avg_entropies,straightforward_p1_avg_mode_probabilities,straightforward_exposure_frac,straightforward_total_welfare,straightforward_total_revenue,straightforward_auction_lengths,straightforward_num_lotteries,straightforward_p_lottery,straightforward_unsold_activity,straightforward_unsold_licenses,straightforward_common_allocations,straightforward_unsold
feb10_2p_5type_feb10_2p_5type_0_base_dev1000_rho1_t5-feb10_ppo_bestppo_4-107,feb10_2p_5type/feb10_2p_5type_0_base_dev1000_rho1_t5.json,107,feb10_ppo_bestppo_4,PPO,feb10_2p_5type_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,5,1000,True,752640,3602.0199151039124,0.0,23.438049793243408,"[10.175507538543382, 15.524016236639383]",0.0,0.0,0.0,11.22312331199646,10.175507538543382,0.0,0.0,0.0,0.0,15.524016236639383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.175507538543382,19.717499999999994,0.0,0.0,1.0,0.0,0.0,15.524016236639383,23.152500000000007,0.0,0.0,1.0,0.0,68.56952377518277,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],0.9962647757606717,13.468968391418457,"[9.41967053832495, 12.990121224711142]",0.0444566726141545,0.2528241859122886,0.011281862347748823,5.648591041564941,9.41967053832495,0.6973151958818598,0.07402755680729568,0.20420393591228958,0.021678458400584577,12.990121224711142,0.298949579878812,0.02301360970443597,0.04862024999999903,0.003742863454384752,0.0,0.0,1.0,0.0,0.0,9.41967053832495,21.95707631548344,0.0,0.0,1.0,0.0,0.0,12.990121224711142,24.295444965519877,0.0,0.0,1.0,0.0,68.66231304403942,46.25252128100332,5.04872436218109,0.08104052026013006,0.08104052026013006,-6.661338147750939e-16,-5.551115123125783e-17,"[((1, 1), 7496), ((0, 3), 2499)]",[-5.55111512e-17  0.00000000e+00]
feb10_2p_5type_feb10_2p_5type_0_base_dev1000_rho1_t5-feb10_ppo_bestppo_4-108,feb10_2p_5type/feb10_2p_5type_0_base_dev1000_rho1_t5.json,108,feb10_ppo_bestppo_4,PPO,feb10_2p_5type_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,5,1000,True,770048,3601.643002510071,0.0,11.085678100585938,"[10.175507538543382, 15.524016236639383]",0.0,0.0,0.0,5.369298934936523,10.175507538543382,0.0,0.0,0.0,0.0,15.524016236639383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.175507538543382,19.717499999999994,0.0,0.0,1.0,0.0,0.0,15.524016236639383,23.152500000000007,0.0,0.0,1.0,0.0,68.56952377518277,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],0.9962647757606717,13.029912233352661,"[9.41967053832495, 12.990121224711142]",0.0444566726141545,0.2528241859122886,0.011281862347748823,5.483763933181763,9.41967053832495,0.6973151958818598,0.07402755680729568,0.20420393591228958,0.021678458400584577,12.990121224711142,0.298949579878812,0.02301360970443597,0.04862024999999903,0.003742863454384752,0.0,0.0,1.0,0.0,0.0,9.41967053832495,21.95707631548344,0.0,0.0,1.0,0.0,0.0,12.990121224711142,24.295444965519877,0.0,0.0,1.0,0.0,68.66231304403942,46.25252128100332,5.04872436218109,0.08104052026013006,0.08104052026013006,-6.661338147750939e-16,-5.551115123125783e-17,"[((1, 1), 7496), ((0, 3), 2499)]",[-5.55111512e-17  0.00000000e+00]
feb10_2p_5type_feb10_2p_5type_0_base_dev1000_rho1_t5-feb10_ppo_bestppo_4-109,feb10_2p_5type/feb10_2p_5type_0_base_dev1000_rho1_t5.json,109,feb10_ppo_bestppo_4,PPO,feb10_2p_5type_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,5,1000,True,775168,3603.671741247177,0.0,23.410430431365967,"[10.175507538543382, 15.524016236639383]",0.0,0.0,0.0,10.728912353515625,10.175507538543382,0.0,0.0,0.0,0.0,15.524016236639383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.175507538543382,19.717499999999994,0.0,0.0,1.0,0.0,0.0,15.524016236639383,23.152500000000007,0.0,0.0,1.0,0.0,68.56952377518277,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],0.9962647757606717,12.917842388153076,"[9.41967053832495, 12.990121224711142]",0.0444566726141545,0.2528241859122886,0.011281862347748823,5.477753162384033,9.41967053832495,0.6973151958818598,0.07402755680729568,0.20420393591228958,0.021678458400584577,12.990121224711142,0.298949579878812,0.02301360970443597,0.04862024999999903,0.003742863454384752,0.0,0.0,1.0,0.0,0.0,9.41967053832495,21.95707631548344,0.0,0.0,1.0,0.0,0.0,12.990121224711142,24.295444965519877,0.0,0.0,1.0,0.0,68.66231304403942,46.25252128100332,5.04872436218109,0.08104052026013006,0.08104052026013006,-6.661338147750939e-16,-5.551115123125783e-17,"[((1, 1), 7496), ((0, 3), 2499)]",[-5.55111512e-17  0.00000000e+00]
feb10_2p_5type_feb10_2p_5type_0_base_dev1000_rho1_t5_tie_break-feb10_ppo_bestppo_4-100,feb10_2p_5type/feb10_2p_5type_0_base_dev1000_rho1_t5_tie_break.json,100,feb10_ppo_bestppo_4,PPO,feb10_2p_5type_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,5,1000,True,784384,3602.725507259369,0.0,24.266347408294678,"[10.175507538543382, 15.524016236639383]",0.0,0.0,0.0,10.65150260925293,10.175507538543382,0.0,0.0,0.0,0.0,15.524016236639383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.175507538543382,19.717499999999994,0.0,0.0,1.0,0.0,0.0,15.524016236639383,23.152500000000007,0.0,0.0,1.0,0.0,68.56952377518277,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],2.1671563305200934,13.336041927337646,"[8.795092921871587, 12.395377821731923]",0.10227032503155996,1.0495918439247358,0.049531313231517625,5.466346263885498,8.795092921871587,1.3043787758337118,0.14830756052502753,0.6078239337672802,0.06910943854336628,12.395377821731923,0.8627775546863816,0.06960478067669192,0.44176791015745565,0.035639729301589804,0.0,0.0,1.0,-6.927399845185271,0.029514757378689346,8.795092921871587,21.637189375962517,0.0,0.0,1.0,-2.9071237412509836,0.05482741370685343,12.395377821731923,23.957402940558566,0.0,0.0,1.0,0.05482741370685343,66.78506306012459,45.59459231652108,5.04872436218109,0.08104052026013006,0.08104052026013006,0.6579289644822439,0.054827413706853845,"[((1, 1), 7212), ((0, 3), 2235), ((0, 2), 548)]",[5.48274137e-02 4.44089210e-16]
feb10_2p_5type_feb10_2p_5type_0_base_dev1000_rho1_t5_tie_break-feb10_ppo_bestppo_4-101,feb10_2p_5type/feb10_2p_5type_0_base_dev1000_rho1_t5_tie_break.json,101,feb10_ppo_bestppo_4,PPO,feb10_2p_5type_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,5,1000,True,779264,3604.481096506119,0.0,23.212061405181885,"[10.175507538543382, 15.524016236639383]",0.0,0.0,0.0,10.829544305801392,10.175507538543382,0.0,0.0,0.0,0.0,15.524016236639383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.175507538543382,19.717499999999994,0.0,0.0,1.0,0.0,0.0,15.524016236639383,23.152500000000007,0.0,0.0,1.0,0.0,68.56952377518277,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],2.1671563305200934,13.498332262039185,"[8.795092921871587, 12.395377821731923]",0.10227032503155996,1.0495918439247358,0.049531313231517625,5.595016241073608,8.795092921871587,1.3043787758337118,0.14830756052502753,0.6078239337672802,0.06910943854336628,12.395377821731923,0.8627775546863816,0.06960478067669192,0.44176791015745565,0.035639729301589804,0.0,0.0,1.0,-6.927399845185271,0.029514757378689346,8.795092921871587,21.637189375962517,0.0,0.0,1.0,-2.9071237412509836,0.05482741370685343,12.395377821731923,23.957402940558566,0.0,0.0,1.0,0.05482741370685343,66.78506306012459,45.59459231652108,5.04872436218109,0.08104052026013006,0.08104052026013006,0.6579289644822439,0.054827413706853845,"[((1, 1), 7212), ((0, 3), 2235), ((0, 2), 548)]",[5.48274137e-02 4.44089210e-16]
feb10_2p_5type_feb10_2p_5type_0_base_dev1000_rho1_t5_tie_break-feb10_ppo_bestppo_4-102,feb10_2p_5type/feb10_2p_5type_0_base_dev1000_rho1_t5_tie_break.json,102,feb10_ppo_bestppo_4,PPO,feb10_2p_5type_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,5,1000,True,784384,3601.281438112259,0.0,23.44469428062439,"[10.175507538543382, 15.524016236639383]",0.0,0.0,0.0,10.982840061187744,10.175507538543382,0.0,0.0,0.0,0.0,15.524016236639383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.175507538543382,19.717499999999994,0.0,0.0,1.0,0.0,0.0,15.524016236639383,23.152500000000007,0.0,0.0,1.0,0.0,68.56952377518277,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],2.1671563305200934,13.207957029342651,"[8.795092921871587, 12.395377821731923]",0.10227032503155996,1.0495918439247358,0.049531313231517625,5.424405336380005,8.795092921871587,1.3043787758337118,0.14830756052502753,0.6078239337672802,0.06910943854336628,12.395377821731923,0.8627775546863816,0.06960478067669192,0.44176791015745565,0.035639729301589804,0.0,0.0,1.0,-6.927399845185271,0.029514757378689346,8.795092921871587,21.637189375962517,0.0,0.0,1.0,-2.9071237412509836,0.05482741370685343,12.395377821731923,23.957402940558566,0.0,0.0,1.0,0.05482741370685343,66.78506306012459,45.59459231652108,5.04872436218109,0.08104052026013006,0.08104052026013006,0.6579289644822439,0.054827413706853845,"[((1, 1), 7212), ((0, 3), 2235), ((0, 2), 548)]",[5.48274137e-02 4.44089210e-16]
feb10_2p_5type_feb10_2p_5type_0_base_dev1000_rho1_t5_tie_break-feb10_ppo_bestppo_4-103,feb10_2p_5type/feb10_2p_5type_0_base_dev1000_rho1_t5_tie_break.json,103,feb10_ppo_bestppo_4,PPO,feb10_2p_5type_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,5,1000,True,789504,3600.6221866607666,0.0,23.147061109542847,"[10.175507538543382, 15.524016236639383]",0.0,0.0,0.0,10.578880548477173,10.175507538543382,0.0,0.0,0.0,0.0,15.524016236639383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.175507538543382,19.717499999999994,0.0,0.0,1.0,0.0,0.0,15.524016236639383,23.152500000000007,0.0,0.0,1.0,0.0,68.56952377518277,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],2.1671563305200934,13.261439085006714,"[8.795092921871587, 12.395377821731923]",0.10227032503155996,1.0495918439247358,0.049531313231517625,5.457564115524292,8.795092921871587,1.3043787758337118,0.14830756052502753,0.6078239337672802,0.06910943854336628,12.395377821731923,0.8627775546863816,0.06960478067669192,0.44176791015745565,0.035639729301589804,0.0,0.0,1.0,-6.927399845185271,0.029514757378689346,8.795092921871587,21.637189375962517,0.0,0.0,1.0,-2.9071237412509836,0.05482741370685343,12.395377821731923,23.957402940558566,0.0,0.0,1.0,0.05482741370685343,66.78506306012459,45.59459231652108,5.04872436218109,0.08104052026013006,0.08104052026013006,0.6579289644822439,0.054827413706853845,"[((1, 1), 7212), ((0, 3), 2235), ((0, 2), 548)]",[5.48274137e-02 4.44089210e-16]
feb10_2p_5type_feb10_2p_5type_0_base_dev1000_rho1_t5_tie_break-feb10_ppo_bestppo_4-104,feb10_2p_5type/feb10_2p_5type_0_base_dev1000_rho1_t5_tie_break.json,104,feb10_ppo_bestppo_4,PPO,feb10_2p_5type_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,5,1000,True,763904,3604.0419528484344,0.0,23.717365741729736,"[10.175507538543382, 15.524016236639383]",0.0,0.0,0.0,10.728760719299316,10.175507538543382,0.0,0.0,0.0,0.0,15.524016236639383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.175507538543382,19.717499999999994,0.0,0.0,1.0,0.0,0.0,15.524016236639383,23.152500000000007,0.0,0.0,1.0,0.0,68.56952377518277,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],2.1671563305200934,13.811280965805054,"[8.795092921871587, 12.395377821731923]",0.10227032503155996,1.0495918439247358,0.049531313231517625,5.6420276165008545,8.795092921871587,1.3043787758337118,0.14830756052502753,0.6078239337672802,0.06910943854336628,12.395377821731923,0.8627775546863816,0.06960478067669192,0.44176791015745565,0.035639729301589804,0.0,0.0,1.0,-6.927399845185271,0.029514757378689346,8.795092921871587,21.637189375962517,0.0,0.0,1.0,-2.9071237412509836,0.05482741370685343,12.395377821731923,23.957402940558566,0.0,0.0,1.0,0.05482741370685343,66.78506306012459,45.59459231652108,5.04872436218109,0.08104052026013006,0.08104052026013006,0.6579289644822439,0.054827413706853845,"[((1, 1), 7212), ((0, 3), 2235), ((0, 2), 548)]",[5.48274137e-02 4.44089210e-16]
feb10_2p_5type_feb10_2p_5type_0_base_dev1000_rho1_t5_tie_break-feb10_ppo_bestppo_4-105,feb10_2p_5type/feb10_2p_5type_0_base_dev1000_rho1_t5_tie_break.json,105,feb10_ppo_bestppo_4,PPO,feb10_2p_5type_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,5,1000,True,773120,3601.100606203079,0.0,24.111790657043457,"[10.175507538543382, 15.524016236639383]",0.0,0.0,0.0,11.200654745101929,10.175507538543382,0.0,0.0,0.0,0.0,15.524016236639383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.175507538543382,19.717499999999994,0.0,0.0,1.0,0.0,0.0,15.524016236639383,23.152500000000007,0.0,0.0,1.0,0.0,68.56952377518277,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],2.1671563305200934,13.657890558242798,"[8.795092921871587, 12.395377821731923]",0.10227032503155996,1.0495918439247358,0.049531313231517625,5.646214962005615,8.795092921871587,1.3043787758337118,0.14830756052502753,0.6078239337672802,0.06910943854336628,12.395377821731923,0.8627775546863816,0.06960478067669192,0.44176791015745565,0.035639729301589804,0.0,0.0,1.0,-6.927399845185271,0.029514757378689346,8.795092921871587,21.637189375962517,0.0,0.0,1.0,-2.9071237412509836,0.05482741370685343,12.395377821731923,23.957402940558566,0.0,0.0,1.0,0.05482741370685343,66.78506306012459,45.59459231652108,5.04872436218109,0.08104052026013006,0.08104052026013006,0.6579289644822439,0.054827413706853845,"[((1, 1), 7212), ((0, 3), 2235), ((0, 2), 548)]",[5.48274137e-02 4.44089210e-16]
feb10_2p_5type_feb10_2p_5type_0_base_dev1000_rho1_t5_tie_break-feb10_ppo_bestppo_4-106,feb10_2p_5type/feb10_2p_5type_0_base_dev1000_rho1_t5_tie_break.json,106,feb10_ppo_bestppo_4,PPO,feb10_2p_5type_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,5,1000,True,770048,3602.9972653388977,0.0,9.237543821334839,"[11.578942253954194, 12.149476355930814]",0.0,0.0,0.0,4.298748731613159,11.578942253954194,0.0,0.0,0.0,0.0,12.149476355930814,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.578942253954194,23.152500000000007,0.0,0.0,1.0,0.0,0.0,12.149476355930814,19.717499999999994,0.0,0.0,1.0,0.0,66.59841860988502,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((0, 3), 9992)]",[0. 0.],2.1671563305200934,13.363634586334229,"[8.795092921871587, 12.395377821731923]",0.10227032503155996,1.0495918439247358,0.049531313231517625,5.443948268890381,8.795092921871587,1.3043787758337118,0.14830756052502753,0.6078239337672802,0.06910943854336628,12.395377821731923,0.8627775546863816,0.06960478067669192,0.44176791015745565,0.035639729301589804,0.0,0.0,1.0,-6.927399845185271,0.029514757378689346,8.795092921871587,21.637189375962517,0.0,0.0,1.0,-2.9071237412509836,0.05482741370685343,12.395377821731923,23.957402940558566,0.0,0.0,1.0,0.05482741370685343,66.78506306012459,45.59459231652108,5.04872436218109,0.08104052026013006,0.08104052026013006,0.6579289644822439,0.054827413706853845,"[((1, 1), 7212), ((0, 3), 2235), ((0, 2), 548)]",[5.48274137e-02 4.44089210e-16]
feb10_2p_5type_feb10_2p_5type_0_base_dev1000_rho1_t5_tie_break-feb10_ppo_bestppo_4-107,feb10_2p_5type/feb10_2p_5type_0_base_dev1000_rho1_t5_tie_break.json,107,feb10_ppo_bestppo_4,PPO,feb10_2p_5type_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,5,1000,True,789504,3601.913183450699,0.0,23.877108335494995,"[10.175507538543382, 15.524016236639383]",0.0,0.0,0.0,11.080594539642334,10.175507538543382,0.0,0.0,0.0,0.0,15.524016236639383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.175507538543382,19.717499999999994,0.0,0.0,1.0,0.0,0.0,15.524016236639383,23.152500000000007,0.0,0.0,1.0,0.0,68.56952377518277,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],2.1671563305200934,13.373764038085938,"[8.795092921871587, 12.395377821731923]",0.10227032503155996,1.0495918439247358,0.049531313231517625,5.429014444351196,8.795092921871587,1.3043787758337118,0.14830756052502753,0.6078239337672802,0.06910943854336628,12.395377821731923,0.8627775546863816,0.06960478067669192,0.44176791015745565,0.035639729301589804,0.0,0.0,1.0,-6.927399845185271,0.029514757378689346,8.795092921871587,21.637189375962517,0.0,0.0,1.0,-2.9071237412509836,0.05482741370685343,12.395377821731923,23.957402940558566,0.0,0.0,1.0,0.05482741370685343,66.78506306012459,45.59459231652108,5.04872436218109,0.08104052026013006,0.08104052026013006,0.6579289644822439,0.054827413706853845,"[((1, 1), 7212), ((0, 3), 2235), ((0, 2), 548)]",[5.48274137e-02 4.44089210e-16]
feb10_2p_5type_feb10_2p_5type_0_base_dev1000_rho1_t5_tie_break-feb10_ppo_bestppo_4-108,feb10_2p_5type/feb10_2p_5type_0_base_dev1000_rho1_t5_tie_break.json,108,feb10_ppo_bestppo_4,PPO,feb10_2p_5type_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,5,1000,True,768000,3603.4306876659393,0.0,11.79906964302063,"[10.175507538543382, 15.524016236639383]",0.0,0.0,0.0,5.1538779735565186,10.175507538543382,0.0,0.0,0.0,0.0,15.524016236639383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.175507538543382,19.717499999999994,0.0,0.0,1.0,0.0,0.0,15.524016236639383,23.152500000000007,0.0,0.0,1.0,0.0,68.56952377518277,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],2.1671563305200934,13.463593006134033,"[8.795092921871587, 12.395377821731923]",0.10227032503155996,1.0495918439247358,0.049531313231517625,5.573967695236206,8.795092921871587,1.3043787758337118,0.14830756052502753,0.6078239337672802,0.06910943854336628,12.395377821731923,0.8627775546863816,0.06960478067669192,0.44176791015745565,0.035639729301589804,0.0,0.0,1.0,-6.927399845185271,0.029514757378689346,8.795092921871587,21.637189375962517,0.0,0.0,1.0,-2.9071237412509836,0.05482741370685343,12.395377821731923,23.957402940558566,0.0,0.0,1.0,0.05482741370685343,66.78506306012459,45.59459231652108,5.04872436218109,0.08104052026013006,0.08104052026013006,0.6579289644822439,0.054827413706853845,"[((1, 1), 7212), ((0, 3), 2235), ((0, 2), 548)]",[5.48274137e-02 4.44089210e-16]
feb10_2p_5type_feb10_2p_5type_0_base_dev1000_rho1_t5_tie_break-feb10_ppo_bestppo_4-109,feb10_2p_5type/feb10_2p_5type_0_base_dev1000_rho1_t5_tie_break.json,109,feb10_ppo_bestppo_4,PPO,feb10_2p_5type_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,5,1000,True,777216,3604.59019947052,0.0,22.632931232452393,"[10.175507538543382, 15.524016236639383]",0.0,0.0,0.0,10.29320502281189,10.175507538543382,0.0,0.0,0.0,0.0,15.524016236639383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.175507538543382,19.717499999999994,0.0,0.0,1.0,0.0,0.0,15.524016236639383,23.152500000000007,0.0,0.0,1.0,0.0,68.56952377518277,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],2.1671563305200934,13.169236660003662,"[8.795092921871587, 12.395377821731923]",0.10227032503155996,1.0495918439247358,0.049531313231517625,5.449031829833984,8.795092921871587,1.3043787758337118,0.14830756052502753,0.6078239337672802,0.06910943854336628,12.395377821731923,0.8627775546863816,0.06960478067669192,0.44176791015745565,0.035639729301589804,0.0,0.0,1.0,-6.927399845185271,0.029514757378689346,8.795092921871587,21.637189375962517,0.0,0.0,1.0,-2.9071237412509836,0.05482741370685343,12.395377821731923,23.957402940558566,0.0,0.0,1.0,0.05482741370685343,66.78506306012459,45.59459231652108,5.04872436218109,0.08104052026013006,0.08104052026013006,0.6579289644822439,0.054827413706853845,"[((1, 1), 7212), ((0, 3), 2235), ((0, 2), 548)]",[5.48274137e-02 4.44089210e-16]
feb10_2p_5type_feb10_2p_5type_1_base_dev1000_rho1_t5-feb10_ppo_bestppo_4-100,feb10_2p_5type/feb10_2p_5type_1_base_dev1000_rho1_t5.json,100,feb10_ppo_bestppo_4,PPO,feb10_2p_5type_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,5,1000,True,776192,3603.426876783371,0.0,5.900214910507202,"[11.477316377310038, 13.452749254006074]",0.0,0.0,0.0,2.990082025527954,11.477316377310038,0.0,0.0,0.0,0.0,13.452749254006074,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.477316377310038,21.900208737742652,0.0,0.0,1.0,0.0,0.0,13.452749254006074,21.21520065789474,0.0,0.0,1.0,0.0,68.0454750269535,43.115409395637386,3.158995397238343,0.3599159495697418,0.3599159495697418,-2.220446049250313e-16,-1.1102230246251565e-16,"[((0, 3), 5815), ((1, 1), 4179)]",[ 1.11022302e-16 -2.22044605e-16],0.45123106998346785,8.038843870162964,"[10.66278624178325, 13.185570877721851]",0.018920845059570784,0.12975233096136307,0.005440724084731237,2.625460386276245,10.66278624178325,0.1732478313111887,0.016247895004431284,0.02535058782282107,0.002377482512355178,13.185570877721851,0.27798323867227914,0.02108238173759739,0.104401743138542,0.007917878118947256,0.0,0.0,1.0,-0.36963238184473646,0.019407763105242098,10.66278624178325,22.208993600344908,0.0,0.0,1.0,0.0,0.0,13.185570877721851,21.980292255307674,0.0,0.0,1.0,0.019407763105242098,68.03764297515768,44.18928585565258,3.7894157663065227,0.3175270108043217,0.3175270108043217,0.0,0.0,"[((1, 1), 5157), ((0, 3), 4839)]",[0. 0.]
feb10_2p_5type_feb10_2p_5type_1_base_dev1000_rho1_t5-feb10_ppo_bestppo_4-101,feb10_2p_5type/feb10_2p_5type_1_base_dev1000_rho1_t5.json,101,feb10_ppo_bestppo_4,PPO,feb10_2p_5type_1,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,5,1000,True,786432,3604.6180741786957,0.0,6.007847309112549,"[11.477316377310038, 13.452749254006074]",0.0,0.0,0.0,2.9349894523620605,11.477316377310038,0.0,0.0,0.0,0.0,13.452749254006074,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.477316377310038,21.900208737742652,0.0,0.0,1.0,0.0,0.0,13.452749254006074,21.21520065789474,0.0,0.0,1.0,0.0,68.0454750269535,43.115409395637386,3.158995397238343,0.3599159495697418,0.3599159495697418,-2.220446049250313e-16,-1.1102230246251565e-16,"[((0, 3), 5815), ((1, 1), 4179)]",[ 1.11022302e-16 -2.22044605e-16],0.45123106998346785,7.750944137573242,"[10.66278624178325, 13.185570877721851]",0.018920845059570784,0.12975233096136307,0.005440724084731237,2.5399422645568848,10.66278624178325,0.1732478313111887,0.016247895004431284,0.02535058782282107,0.002377482512355178,13.185570877721851,0.27798323867227914,0.02108238173759739,0.104401743138542,0.007917878118947256,0.0,0.0,1.0,-0.36963238184473646,0.019407763105242098,10.66278624178325,22.208993600344908,0.0,0.0,1.0,0.0,0.0,13.185570877721851,21.980292255307674,0.0,0.0,1.0,0.019407763105242098,68.03764297515768,44.18928585565258,3.7894157663065227,0.3175270108043217,0.3175270108043217,0.0,0.0,"[((1, 1), 5157), ((0, 3), 4839)]",[0. 0.]
