run_name,game_name,seed,config,alg,base_game_name,information_policy,activity_policy,undersell_policy,tiebreaking_policy,grace_rounds,clock_speed,value_structure,rule,rho,n_types,deviations,no_error,t,walltime,nash_conv,rewards,nash_conv_frac,heuristic_conv,heuristic_conv_frac,rewards_0,nc_player_improvements_0,nc_player_improvements_frac_0,hc_player_improvements_0,hc_player_improvements_frac_0,rewards_1,nc_player_improvements_1,nc_player_improvements_frac_1,hc_player_improvements_1,hc_player_improvements_frac_1,total_entropy,avg_entropy,avg_mode_probabilities,p0_expected_exposure,p0_exposure_frac,p0_utility,p0_payment,p0_total_entropies,p0_avg_entropies,p0_avg_mode_probabilities,p1_expected_exposure,p1_exposure_frac,p1_utility,p1_payment,p1_total_entropies,p1_avg_entropies,p1_avg_mode_probabilities,exposure_frac,total_welfare,total_revenue,auction_lengths,num_lotteries,p_lottery,unsold_activity,unsold_licenses,common_allocations,unsold,straightforward_nash_conv,straightforward_rewards,straightforward_nash_conv_frac,straightforward_heuristic_conv,straightforward_heuristic_conv_frac,straightforward_rewards_0,straightforward_nc_player_improvements_0,straightforward_nc_player_improvements_frac_0,straightforward_hc_player_improvements_0,straightforward_hc_player_improvements_frac_0,straightforward_rewards_1,straightforward_nc_player_improvements_1,straightforward_nc_player_improvements_frac_1,straightforward_hc_player_improvements_1,straightforward_hc_player_improvements_frac_1,straightforward_total_entropy,straightforward_avg_entropy,straightforward_avg_mode_probabilities,straightforward_p0_expected_exposure,straightforward_p0_exposure_frac,straightforward_p0_utility,straightforward_p0_payment,straightforward_p0_total_entropies,straightforward_p0_avg_entropies,straightforward_p0_avg_mode_probabilities,straightforward_p1_expected_exposure,straightforward_p1_exposure_frac,straightforward_p1_utility,straightforward_p1_payment,straightforward_p1_total_entropies,straightforward_p1_avg_entropies,straightforward_p1_avg_mode_probabilities,straightforward_exposure_frac,straightforward_total_welfare,straightforward_total_revenue,straightforward_auction_lengths,straightforward_num_lotteries,straightforward_p_lottery,straightforward_unsold_activity,straightforward_unsold_licenses,straightforward_common_allocations,straightforward_unsold
feb4_4t_feb4_4t_3_base_dev1000_rho1_t4-cfr_10external_plus_linear-102,feb4_4t/feb4_4t_3_base_dev1000_rho1_t4.json,102,cfr_10external_plus_linear,cfr_external_linear,feb4_4t_3,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,4,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_4t_feb4_4t_2_base_dev1000_rho0_t4_tie_break-ppo_jun8_23ppo_76-100,feb4_4t/feb4_4t_2_base_dev1000_rho0_t4_tie_break.json,100,ppo_jun8_23ppo_76,PPO,feb4_4t_2,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,4,1000,True,139264.0,3633.890349626541,0.0,"[14.015986789431544, 6.8412950360288205]",0.0,0.0,0.0,14.015986789431544,0.0,0.0,0.0,0.0,6.8412950360288205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.015986789431544,19.717499999999994,0.0,0.0,1.0,0.0,0.0,6.8412950360288205,23.152500000000007,0.0,0.0,1.0,0.0,63.727281825460366,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],1.9959284921874998,"[12.533561481677369, 6.059337048925944]",0.10734896922619491,1.8872748183593746,0.10150514268945107,12.533561481677369,1.3410635566406253,0.10699780414378679,1.336234375,0.10661250411173406,6.059337048925944,0.6548649355468745,0.10807534392940783,0.5510404433593745,0.09094071495115953,0.0,0.0,1.0,0.0,0.0,12.533561481677369,20.32018239515958,0.0,0.0,1.0,0.0,0.0,6.059337048925944,20.356338248484835,0.0,0.0,1.0,0.0,59.26941917424772,40.676520643644416,3.4966510046985904,0.3798860341897431,0.3798860341897431,3.0194941517544733,0.2516245126462061,"[((1, 1), 4397), ((0, 3), 3089), ((0, 2), 2517)]",[0.25162451 0.        ]
feb4_4t_feb4_4t_2_base_dev1000_rho1_t4-cfr_10external_plus_linear-104,feb4_4t/feb4_4t_2_base_dev1000_rho1_t4.json,104,cfr_10external_plus_linear,cfr_external_linear,feb4_4t_2,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,4,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_1t_feb4_1t_2_base_dev1000_rho0_t1_tie_break-cfr_10external_plus_linear-102,feb4_1t/feb4_1t_2_base_dev1000_rho0_t1_tie_break.json,102,cfr_10external_plus_linear,cfr_external_linear,feb4_1t_2,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,1,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_1t_feb4_1t_3_base_dev1000_rho1_t1-ppo_jun8_23ppo_76-104,feb4_1t/feb4_1t_3_base_dev1000_rho1_t1.json,104,ppo_jun8_23ppo_76,PPO,feb4_1t_3,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,1,1000,True,169984.0,3624.412816762924,0.0,"[29.531818175165217, 7.050512070916636]",0.0,0.0,0.0,29.531818175165217,0.0,0.0,0.0,0.0,7.050512070916636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.531818175165217,23.152500000000007,0.0,0.0,1.0,0.0,0.0,7.050512070916636,19.717499999999994,0.0,0.0,1.0,0.0,79.45233024608184,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((0, 3), 9992)]",[0. 0.],0.0,"[29.531818175165217, 7.050512070916636]",0.0,0.0,0.0,29.531818175165217,0.0,0.0,0.0,0.0,7.050512070916636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.531818175165217,23.152500000000007,0.0,0.0,1.0,0.0,0.0,7.050512070916636,19.717499999999994,0.0,0.0,1.0,0.0,79.45233024608184,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((0, 3), 9992)]",[0. 0.]
feb4_3t_feb4_3t_0_base_dev1000_rho0_t3_tie_break-cfr_10external_plus_linear-101,feb4_3t/feb4_3t_0_base_dev1000_rho0_t3_tie_break.json,101,cfr_10external_plus_linear,cfr_external_linear,feb4_3t_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,3,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_4t_feb4_4t_3_base_dev1000_rho1_t4_tie_break-cfr_10external_plus_linear-100,feb4_4t/feb4_4t_3_base_dev1000_rho1_t4_tie_break.json,100,cfr_10external_plus_linear,cfr_external_linear,feb4_4t_3,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,4,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_3t_feb4_3t_0_base_dev1000_rho0_t3_tie_break-ppo_jun8_23ppo_76-104,feb4_3t/feb4_3t_0_base_dev1000_rho0_t3_tie_break.json,104,ppo_jun8_23ppo_76,PPO,feb4_3t_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,3,1000,True,163840.0,3613.3930492401123,0.0,"[14.287604083266613, 12.570978783026419]",0.0,0.0,0.0,14.287604083266613,0.0,0.0,0.0,0.0,12.570978783026419,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.287604083266613,19.717499999999994,0.0,0.0,1.0,0.0,0.0,12.570978783026419,23.152500000000007,0.0,0.0,1.0,0.0,69.72858286629304,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],1.7421296296296305,"[12.252684897918334, 11.837082916333065]",0.07231824080093434,1.727379629629631,0.0717059476433692,12.252684897918334,1.1479629629629642,0.09369072758559203,1.1332129629629648,0.09248690980011179,11.837082916333065,0.5941666666666663,0.05019536239345102,0.5941666666666663,0.05019536239345102,0.0,0.0,1.0,0.0,0.0,12.252684897918334,18.90974504603683,0.0,0.0,1.0,0.0,0.0,11.837082916333065,21.17762885308247,0.0,0.0,1.0,0.0,64.1771417133707,40.0873738991193,3.0,0.3425740592473979,0.3425740592473979,2.7826261008807043,0.23188550840672537,"[((1, 1), 7136), ((0, 2), 2317), ((0, 3), 539)]",[0.23188551 0.        ]
feb4_2t_feb4_2t_0_base_dev1000_rho0_t2_tie_break-cfr_10external_plus_linear-104,feb4_2t/feb4_2t_0_base_dev1000_rho0_t2_tie_break.json,104,cfr_10external_plus_linear,cfr_external_linear,feb4_2t_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,2,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_2t_feb4_2t_3_base_dev1000_rho0_t2-cfr_10external_plus_linear-104,feb4_2t/feb4_2t_3_base_dev1000_rho0_t2.json,104,cfr_10external_plus_linear,cfr_external_linear,feb4_2t_3,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,2,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_4t_feb4_4t_3_base_dev1000_rho0_t4-cfr_10external_plus_linear-103,feb4_4t/feb4_4t_3_base_dev1000_rho0_t4.json,103,cfr_10external_plus_linear,cfr_external_linear,feb4_4t_3,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,4,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_3t_feb4_3t_4_base_dev1000_rho1_t3-ppo_jun8_23ppo_76-103,feb4_3t/feb4_3t_4_base_dev1000_rho1_t3.json,103,ppo_jun8_23ppo_76,PPO,feb4_3t_4,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,3,1000,True,153600.0,3637.8582105636597,0.0,"[10.82329239788578, 18.468430937801205]",0.0,0.0,0.0,10.82329239788578,0.0,0.0,0.0,0.0,18.468430937801205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.82329239788578,19.717499999999994,0.0,0.0,1.0,0.0,0.0,18.468430937801205,23.152500000000007,0.0,0.0,1.0,0.0,72.161723335687,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],0.47164590520996974,"[10.640637515218652, 17.1107632384095]",0.01699539094970937,0.09703164072625015,0.0034964592089487393,10.640637515218652,0.29660722578577214,0.027874948785874248,0.09703164072625015,0.009118968726025273,17.1107632384095,0.1750386794241976,0.010229741186020174,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.640637515218652,21.131399197107932,0.0,0.0,1.0,0.0,0.0,17.1107632384095,23.60418458482054,0.0,0.0,1.0,0.0,72.48698453555662,44.73558378192847,4.137368684342171,0.11285642821410706,0.11285642821410706,0.0,0.0,"[((1, 1), 7238), ((0, 3), 2757)]",[0. 0.]
feb4_4t_feb4_4t_0_base_dev1000_rho0_t4-ppo_jun8_23ppo_76-102,feb4_4t/feb4_4t_0_base_dev1000_rho0_t4.json,102,ppo_jun8_23ppo_76,PPO,feb4_4t_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,4,1000,True,141312.0,3644.1570711135864,0.0,"[20.37392113690952, 9.785602481985588]",0.0,0.0,0.0,20.37392113690952,0.0,0.0,0.0,0.0,9.785602481985588,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.37392113690952,23.152500000000007,0.0,0.0,1.0,0.0,0.0,9.785602481985588,19.717499999999994,0.0,0.0,1.0,0.0,73.02952361889511,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((0, 3), 9992)]",[0. 0.],0.3831532267089859,"[19.18389240999226, 9.426601469997422]",0.013392052172051637,0.08794377641601514,0.003073829371310624,19.18389240999226,0.05571673447265724,0.0029043498202500455,0.0,0.0,9.426601469997422,0.32743649223632865,0.03473537024753611,0.08794377641601514,0.009329319447302272,0.0,0.0,1.0,0.0,0.0,19.18389240999226,23.78790759000774,0.0,0.0,1.0,0.0,0.0,9.426601469997422,20.667598530002575,0.0,0.0,1.0,0.0,73.066,44.45550612001031,3.9295,0.1901,0.1901,0.0,0.0,"[((0, 3), 8388), ((1, 1), 1612)]",[0. 0.]
feb4_2t_feb4_2t_4_base_dev1000_rho0_t2-cfr_10external_plus_linear-100,feb4_2t/feb4_2t_4_base_dev1000_rho0_t2.json,100,cfr_10external_plus_linear,cfr_external_linear,feb4_2t_4,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,2,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_2t_feb4_2t_4_base_dev1000_rho0_t2-ppo_jun8_23ppo_76-104,feb4_2t/feb4_2t_4_base_dev1000_rho0_t2.json,104,ppo_jun8_23ppo_76,PPO,feb4_2t_4,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,2,1000,False,163840.0,3600.6939895153046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_1t_feb4_1t_2_base_dev1000_rho0_t1_tie_break-cfr_10external_plus_linear-103,feb4_1t/feb4_1t_2_base_dev1000_rho0_t1_tie_break.json,103,cfr_10external_plus_linear,cfr_external_linear,feb4_1t_2,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,1,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_3t_feb4_3t_2_base_dev1000_rho1_t3-cfr_10external_plus_linear-101,feb4_3t/feb4_3t_2_base_dev1000_rho1_t3.json,101,cfr_10external_plus_linear,cfr_external_linear,feb4_3t_2,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,3,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_3t_feb4_3t_0_base_dev1000_rho0_t3_tie_break-cfr_10external_plus_linear-103,feb4_3t/feb4_3t_0_base_dev1000_rho0_t3_tie_break.json,103,cfr_10external_plus_linear,cfr_external_linear,feb4_3t_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,3,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_4t_feb4_4t_3_base_dev1000_rho1_t4_tie_break-cfr_10external_plus_linear-101,feb4_4t/feb4_4t_3_base_dev1000_rho1_t4_tie_break.json,101,cfr_10external_plus_linear,cfr_external_linear,feb4_4t_3,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,4,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_3t_feb4_3t_0_base_dev1000_rho0_t3_tie_break-ppo_jun8_23ppo_76-101,feb4_3t/feb4_3t_0_base_dev1000_rho0_t3_tie_break.json,101,ppo_jun8_23ppo_76,PPO,feb4_3t_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,3,1000,True,151552.0,3603.0697078704834,0.0,"[14.287604083266613, 12.570978783026419]",0.0,0.0,0.0,14.287604083266613,0.0,0.0,0.0,0.0,12.570978783026419,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.287604083266613,19.717499999999994,0.0,0.0,1.0,0.0,0.0,12.570978783026419,23.152500000000007,0.0,0.0,1.0,0.0,69.72858286629304,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],1.7421296296296305,"[12.252684897918334, 11.837082916333065]",0.07231824080093434,1.727379629629631,0.0717059476433692,12.252684897918334,1.1479629629629642,0.09369072758559203,1.1332129629629648,0.09248690980011179,11.837082916333065,0.5941666666666663,0.05019536239345102,0.5941666666666663,0.05019536239345102,0.0,0.0,1.0,0.0,0.0,12.252684897918334,18.90974504603683,0.0,0.0,1.0,0.0,0.0,11.837082916333065,21.17762885308247,0.0,0.0,1.0,0.0,64.1771417133707,40.0873738991193,3.0,0.3425740592473979,0.3425740592473979,2.7826261008807043,0.23188550840672537,"[((1, 1), 7136), ((0, 2), 2317), ((0, 3), 539)]",[0.23188551 0.        ]
feb4_2t_feb4_2t_0_base_dev1000_rho0_t2_tie_break-ppo_jun8_23ppo_76-100,feb4_2t/feb4_2t_0_base_dev1000_rho0_t2_tie_break.json,100,ppo_jun8_23ppo_76,PPO,feb4_2t_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,2,1000,True,141312.0,3603.1420245170593,0.0,"[9.282499999999999, 22.849501601281016]",0.0,0.0,0.0,9.282499999999999,0.0,0.0,0.0,0.0,22.849501601281016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.282499999999999,19.717499999999994,0.0,0.0,1.0,0.0,0.0,22.849501601281016,23.152500000000007,0.0,0.0,1.0,0.0,75.00200160128102,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],1.813291666666668,"[8.294160991293031, 20.853410716072855]",0.06221072838834225,1.813291666666668,0.06221072838834225,8.294160991293031,0.34915625000000006,0.04209663284406152,0.34915625000000006,0.04209663284406152,20.853410716072855,1.464135416666668,0.07021083680753382,1.464135416666668,0.07021083680753382,0.0,0.0,1.0,0.0,0.0,8.294160991293031,20.10125534177342,0.0,0.0,1.0,0.0,0.0,20.853410716072855,21.193226593775023,0.0,0.0,1.0,0.0,70.44205364291433,41.29448193554845,3.248298638911129,0.2507005604483587,0.2507005604483587,1.9587670136108917,0.1632305844675745,"[((1, 1), 5490), ((0, 3), 2871), ((0, 2), 1631)]",[1.63230584e-01 4.44089210e-16]
feb4_2t_feb4_2t_3_base_dev1000_rho0_t2-ppo_jun8_23ppo_76-100,feb4_2t/feb4_2t_3_base_dev1000_rho0_t2.json,100,ppo_jun8_23ppo_76,PPO,feb4_2t_3,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,2,1000,True,149504.0,3609.999630689621,0.0,"[8.784401521216973, 20.34800040032025]",0.0,0.0,0.0,8.784401521216973,0.0,0.0,0.0,0.0,20.34800040032025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.784401521216973,19.717499999999994,0.0,0.0,1.0,0.0,0.0,20.34800040032025,23.152500000000007,0.0,0.0,1.0,0.0,72.00240192153723,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],0.0,"[8.784401521216973, 20.34800040032025]",0.0,0.0,0.0,8.784401521216973,0.0,0.0,0.0,0.0,20.34800040032025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.784401521216973,19.717499999999994,0.0,0.0,1.0,0.0,0.0,20.34800040032025,23.152500000000007,0.0,0.0,1.0,0.0,72.00240192153723,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.]
feb4_3t_feb4_3t_4_base_dev1000_rho1_t3-cfr_10external_plus_linear-100,feb4_3t/feb4_3t_4_base_dev1000_rho1_t3.json,100,cfr_10external_plus_linear,cfr_external_linear,feb4_3t_4,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,3,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_4t_feb4_4t_0_base_dev1000_rho0_t4-cfr_10external_plus_linear-103,feb4_4t/feb4_4t_0_base_dev1000_rho0_t4.json,103,cfr_10external_plus_linear,cfr_external_linear,feb4_4t_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,4,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_4t_feb4_4t_3_base_dev1000_rho1_t4-cfr_10external_plus_linear-100,feb4_4t/feb4_4t_3_base_dev1000_rho1_t4.json,100,cfr_10external_plus_linear,cfr_external_linear,feb4_4t_3,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,4,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_4t_feb4_4t_3_base_dev1000_rho1_t4-ppo_jun8_23ppo_76-104,feb4_4t/feb4_4t_3_base_dev1000_rho1_t4.json,104,ppo_jun8_23ppo_76,PPO,feb4_4t_3,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,4,1000,True,159744.0,3604.6277453899384,0.0,"[13.408475427716748, 15.996968249813568]",0.0,0.0,0.0,13.408475427716748,0.0,0.0,0.0,0.0,15.996968249813568,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.408475427716748,20.576937550040032,0.0,0.0,1.0,0.0,0.0,15.996968249813568,22.293062449959972,0.0,0.0,1.0,0.0,72.27544367753032,42.870000000000005,3.0,0.49809847878302643,0.49809847878302643,6.661338147750939e-16,5.551115123125783e-17,"[((1, 1), 7492), ((0, 3), 2500)]",[5.55111512e-17 0.00000000e+00],0.0,"[13.408475427716748, 15.996968249813568]",0.0,0.0,0.0,13.408475427716748,0.0,0.0,0.0,0.0,15.996968249813568,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.408475427716748,20.576937550040032,0.0,0.0,1.0,0.0,0.0,15.996968249813568,22.293062449959972,0.0,0.0,1.0,0.0,72.27544367753032,42.870000000000005,3.0,0.49809847878302643,0.49809847878302643,6.661338147750939e-16,5.551115123125783e-17,"[((1, 1), 7492), ((0, 3), 2500)]",[5.55111512e-17 0.00000000e+00]
feb4_3t_feb4_3t_3_base_dev1000_rho0_t3-cfr_10external_plus_linear-100,feb4_3t/feb4_3t_3_base_dev1000_rho0_t3.json,100,cfr_10external_plus_linear,cfr_external_linear,feb4_3t_3,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,3,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_1t_feb4_1t_2_base_dev1000_rho0_t1_tie_break-cfr_10external_plus_linear-104,feb4_1t/feb4_1t_2_base_dev1000_rho0_t1_tie_break.json,104,cfr_10external_plus_linear,cfr_external_linear,feb4_1t_2,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,1,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_3t_feb4_3t_2_base_dev1000_rho1_t3-cfr_10external_plus_linear-102,feb4_3t/feb4_3t_2_base_dev1000_rho1_t3.json,102,cfr_10external_plus_linear,cfr_external_linear,feb4_3t_2,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,3,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_3t_feb4_3t_0_base_dev1000_rho0_t3_tie_break-cfr_10external_plus_linear-104,feb4_3t/feb4_3t_0_base_dev1000_rho0_t3_tie_break.json,104,cfr_10external_plus_linear,cfr_external_linear,feb4_3t_0,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,3,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feb4_4t_feb4_4t_3_base_dev1000_rho1_t4_tie_break-cfr_10external_plus_linear-102,feb4_4t/feb4_4t_3_base_dev1000_rho1_t4_tie_break.json,102,cfr_10external_plus_linear,cfr_external_linear,feb4_4t_3,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,4,1000,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
