run_name,game_name,seed,config,alg,base_game_name,information_policy,activity_policy,undersell_policy,tiebreaking_policy,grace_rounds,clock_speed,value_structure,rule,rho,n_types,deviations,no_error,t,walltime,nash_conv,rewards,nash_conv_frac,heuristic_conv,heuristic_conv_frac,rewards_0,nc_player_improvements_0,nc_player_improvements_frac_0,hc_player_improvements_0,hc_player_improvements_frac_0,rewards_1,nc_player_improvements_1,nc_player_improvements_frac_1,hc_player_improvements_1,hc_player_improvements_frac_1,rewards_2,nc_player_improvements_2,nc_player_improvements_frac_2,hc_player_improvements_2,hc_player_improvements_frac_2,total_entropy,avg_entropy,avg_mode_probabilities,p0_expected_exposure,p0_exposure_frac,p0_utility,p0_payment,p0_total_entropies,p0_avg_entropies,p0_avg_mode_probabilities,p1_expected_exposure,p1_exposure_frac,p1_utility,p1_payment,p1_total_entropies,p1_avg_entropies,p1_avg_mode_probabilities,p2_expected_exposure,p2_exposure_frac,p2_utility,p2_payment,p2_total_entropies,p2_avg_entropies,p2_avg_mode_probabilities,exposure_frac,total_welfare,total_revenue,auction_lengths,num_lotteries,p_lottery,unsold_activity,unsold_licenses,common_allocations,unsold,straightforward_nash_conv,straightforward_rewards,straightforward_nash_conv_frac,straightforward_heuristic_conv,straightforward_heuristic_conv_frac,straightforward_rewards_0,straightforward_nc_player_improvements_0,straightforward_nc_player_improvements_frac_0,straightforward_hc_player_improvements_0,straightforward_hc_player_improvements_frac_0,straightforward_rewards_1,straightforward_nc_player_improvements_1,straightforward_nc_player_improvements_frac_1,straightforward_hc_player_improvements_1,straightforward_hc_player_improvements_frac_1,straightforward_rewards_2,straightforward_nc_player_improvements_2,straightforward_nc_player_improvements_frac_2,straightforward_hc_player_improvements_2,straightforward_hc_player_improvements_frac_2,straightforward_total_entropy,straightforward_avg_entropy,straightforward_avg_mode_probabilities,straightforward_p0_expected_exposure,straightforward_p0_exposure_frac,straightforward_p0_utility,straightforward_p0_payment,straightforward_p0_total_entropies,straightforward_p0_avg_entropies,straightforward_p0_avg_mode_probabilities,straightforward_p1_expected_exposure,straightforward_p1_exposure_frac,straightforward_p1_utility,straightforward_p1_payment,straightforward_p1_total_entropies,straightforward_p1_avg_entropies,straightforward_p1_avg_mode_probabilities,straightforward_p2_expected_exposure,straightforward_p2_exposure_frac,straightforward_p2_utility,straightforward_p2_payment,straightforward_p2_total_entropies,straightforward_p2_avg_entropies,straightforward_p2_avg_mode_probabilities,straightforward_exposure_frac,straightforward_total_welfare,straightforward_total_revenue,straightforward_auction_lengths,straightforward_num_lotteries,straightforward_p_lottery,straightforward_unsold_activity,straightforward_unsold_licenses,straightforward_common_allocations,straightforward_unsold,rho_0_nash_conv,rho_0_heuristic_conv,rho_0_nash_conv_runtime,rho_0_heuristic_conv_runtime,rho_0_nash_conv_player_improvements,rho_0_heuristic_conv_player_improvements
feb8_3p_5supply_feb8_3p_5supply_3_base_dev1000_rho0_t3_tie_break-cfr_10external_plus_linear-104,feb8_3p_5supply/feb8_3p_5supply_3_base_dev1000_rho0_t3_tie_break.json,104,cfr_10external_plus_linear,cfr_external_linear,feb8_3p_5supply_3,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,0.0,3,1000,True,15749.0,10800.946187496185,,"[8.826495349898103, 9.743213350820183, 8.662249512774867]",,,,8.826495349898103,,,,,9.743213350820183,,,,,8.662249512774867,,,,,0.0,0.0,1.0,0.0,0.0,8.826495349898103,21.011529223378705,0.0,0.0,1.0,0.0,0.0,9.743213350820183,21.084931945556445,0.0,0.0,1.0,-0.6298490488453652,0.01501200960768615,8.662249512774867,20.915164131305044,0.0,0.0,1.0,0.01501200960768615,90.24358351373334,63.01162530024018,3.247097678142514,1.0740592473979182,1.0,6.661338147750939e-16,5.551115123125783e-17,"[((0, 2), 6071), ((1, 1), 2984), ((1, 0), 485), ((0, 3), 452)]",[5.55111512e-17 0.00000000e+00],,"[9.223553735678918, 10.129571967591078, 8.993692258768101]",,,,9.223553735678918,,,,,10.129571967591078,,,,,8.993692258768101,,,,,0.0,0.0,1.0,0.0,0.0,9.223553735678918,21.08064912456228,0.0,0.0,1.0,0.0,0.0,10.129571967591078,21.021781290645322,0.0,0.0,1.0,0.0,0.0,8.993692258768101,20.982766583291646,0.0,0.0,1.0,0.0,91.43201496053734,63.085196998499235,3.260330165082541,1.0835417708854427,1.0,-1.5543122344752192e-15,-2.220446049250313e-16,"[((0, 2), 6507), ((1, 1), 3488)]",[ 0.00000000e+00 -2.22044605e-16],,,300.00804352760315,300.00953364372253,,
feb8_3p_5supply_feb8_3p_5supply_3_base_dev1000_rho1_t3-cfr_10external_plus_linear-100,feb8_3p_5supply/feb8_3p_5supply_3_base_dev1000_rho1_t3.json,100,cfr_10external_plus_linear,cfr_external_linear,feb8_3p_5supply_3,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.2,quasi_linear,base,1.0,3,1000,True,19916.0,10800.9703810215,,"[8.400315811995656, 9.492930284492832, 8.811699091147638]",,,,8.400315811995656,,,,,9.492930284492832,,,,,8.811699091147638,,,,,0.0,0.0,1.0,0.0,0.0,8.400315811995656,22.09637454981993,0.0,0.0,1.0,0.0,0.0,9.492930284492832,22.213973589435778,0.0,0.0,1.0,0.0,0.0,8.811699091147638,19.903961584633855,0.0,0.0,1.0,0.0,90.91925491152568,64.21430972388954,3.718187274909964,1.055422168867547,0.9260704281712685,8.881784197001252e-16,1.6653345369377348e-16,"[((0, 2), 6320), ((1, 1), 2940), ((0, 3), 736)]",[-5.55111512e-17  2.22044605e-16],,"[8.358276294304401, 9.24600081113315, 8.08149689443363]",,,,8.358276294304401,,,,,9.24600081113315,,,,,8.08149689443363,,,,,0.0,0.0,1.0,0.0,0.0,8.358276294304401,22.217772531759525,0.0,0.0,1.0,0.0,0.0,9.24600081113315,21.81929138741623,0.0,0.0,1.0,0.0,0.0,8.08149689443363,21.812319695908776,0.0,0.0,1.0,0.0,91.53515761495571,65.8493836150845,4.309692907872361,1.4070221066319897,1.0,-1.5543122344752192e-15,-2.220446049250313e-16,"[((0, 2), 5881), ((1, 1), 4116)]",[ 0.00000000e+00 -2.22044605e-16],,,300.0076630115509,300.0014181137085,,
feb8_3p_5supply_feb8_3p_5supply_3_base_dev1000_rho1_t3-cfr_10external_plus_linear-102,feb8_3p_5supply/feb8_3p_5supply_3_base_dev1000_rho1_t3.json,102,cfr_10external_plus_linear,cfr_external_linear,feb8_3p_5supply_3,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.2,quasi_linear,base,1.0,3,1000,True,21127.0,10800.688340902328,,"[8.400315811995656, 9.492803905156627, 8.81223807695134]",,,,8.400315811995656,,,,,9.492803905156627,,,,,8.81223807695134,,,,,0.0,0.0,1.0,0.0,0.0,8.400315811995656,22.09637454981993,0.0,0.0,1.0,0.0,0.0,9.492803905156627,22.213973589435778,0.0,0.0,1.0,0.0,0.0,8.81223807695134,19.903961584633855,0.0,0.0,1.0,0.0,90.91966751799318,64.21430972388954,3.718187274909964,1.055422168867547,0.9260704281712685,8.881784197001252e-16,1.6653345369377348e-16,"[((0, 2), 6320), ((1, 1), 2940), ((0, 3), 736)]",[-5.55111512e-17  2.22044605e-16],,"[8.358276294304401, 9.24600081113315, 8.08149689443363]",,,,8.358276294304401,,,,,9.24600081113315,,,,,8.08149689443363,,,,,0.0,0.0,1.0,0.0,0.0,8.358276294304401,22.217772531759525,0.0,0.0,1.0,0.0,0.0,9.24600081113315,21.81929138741623,0.0,0.0,1.0,0.0,0.0,8.08149689443363,21.812319695908776,0.0,0.0,1.0,0.0,91.53515761495571,65.8493836150845,4.309692907872361,1.4070221066319897,1.0,-1.5543122344752192e-15,-2.220446049250313e-16,"[((0, 2), 5881), ((1, 1), 4116)]",[ 0.00000000e+00 -2.22044605e-16],,,300.00531911849976,300.0147075653076,,
feb8_3p_5supply_feb8_3p_5supply_3_base_dev1000_rho1_t3-cfr_10external_plus_linear-101,feb8_3p_5supply/feb8_3p_5supply_3_base_dev1000_rho1_t3.json,101,cfr_10external_plus_linear,cfr_external_linear,feb8_3p_5supply_3,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.2,quasi_linear,base,1.0,3,1000,True,21274.0,10800.091184139252,,"[8.400148175541645, 9.492803905156627, 8.81223807695134]",,,,8.400148175541645,,,,,9.492803905156627,,,,,8.81223807695134,,,,,0.0,0.0,1.0,0.0,0.0,8.400148175541645,22.09637454981993,0.0,0.0,1.0,0.0,0.0,9.492803905156627,22.213973589435778,0.0,0.0,1.0,0.0,0.0,8.81223807695134,19.903961584633855,0.0,0.0,1.0,0.0,90.91949988153917,64.21430972388954,3.718187274909964,1.055422168867547,0.9260704281712685,8.881784197001252e-16,1.6653345369377348e-16,"[((0, 2), 6320), ((1, 1), 2940), ((0, 3), 736)]",[-5.55111512e-17  2.22044605e-16],,"[8.358276294304401, 9.24600081113315, 8.08149689443363]",,,,8.358276294304401,,,,,9.24600081113315,,,,,8.08149689443363,,,,,0.0,0.0,1.0,0.0,0.0,8.358276294304401,22.217772531759525,0.0,0.0,1.0,0.0,0.0,9.24600081113315,21.81929138741623,0.0,0.0,1.0,0.0,0.0,8.08149689443363,21.812319695908776,0.0,0.0,1.0,0.0,91.53515761495571,65.8493836150845,4.309692907872361,1.4070221066319897,1.0,-1.5543122344752192e-15,-2.220446049250313e-16,"[((0, 2), 5881), ((1, 1), 4116)]",[ 0.00000000e+00 -2.22044605e-16],,,300.01104164123535,300.00098609924316,,
feb8_3p_5supply_feb8_3p_5supply_3_base_dev1000_rho1_t3-cfr_10external_plus_linear-103,feb8_3p_5supply/feb8_3p_5supply_3_base_dev1000_rho1_t3.json,103,cfr_10external_plus_linear,cfr_external_linear,feb8_3p_5supply_3,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.2,quasi_linear,base,1.0,3,1000,True,23630.0,10800.188306331635,,"[8.400148175541645, 9.492803905156627, 8.81223807695134]",,,,8.400148175541645,,,,,9.492803905156627,,,,,8.81223807695134,,,,,0.0,0.0,1.0,0.0,0.0,8.400148175541645,22.09637454981993,0.0,0.0,1.0,0.0,0.0,9.492803905156627,22.213973589435778,0.0,0.0,1.0,0.0,0.0,8.81223807695134,19.903961584633855,0.0,0.0,1.0,0.0,90.91949988153917,64.21430972388954,3.718187274909964,1.055422168867547,0.9260704281712685,8.881784197001252e-16,1.6653345369377348e-16,"[((0, 2), 6320), ((1, 1), 2940), ((0, 3), 736)]",[-5.55111512e-17  2.22044605e-16],,"[8.358276294304401, 9.24600081113315, 8.08149689443363]",,,,8.358276294304401,,,,,9.24600081113315,,,,,8.08149689443363,,,,,0.0,0.0,1.0,0.0,0.0,8.358276294304401,22.217772531759525,0.0,0.0,1.0,0.0,0.0,9.24600081113315,21.81929138741623,0.0,0.0,1.0,0.0,0.0,8.08149689443363,21.812319695908776,0.0,0.0,1.0,0.0,91.53515761495571,65.8493836150845,4.309692907872361,1.4070221066319897,1.0,-1.5543122344752192e-15,-2.220446049250313e-16,"[((0, 2), 5881), ((1, 1), 4116)]",[ 0.00000000e+00 -2.22044605e-16],,,300.00174283981323,300.0187683105469,,
feb8_3p_5supply_feb8_3p_5supply_3_base_dev1000_rho1_t3-cfr_10external_plus_linear-104,feb8_3p_5supply/feb8_3p_5supply_3_base_dev1000_rho1_t3.json,104,cfr_10external_plus_linear,cfr_external_linear,feb8_3p_5supply_3,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.2,quasi_linear,base,1.0,3,1000,True,20860.0,10800.527092933655,,"[8.400315811995656, 9.492803905156627, 8.811699091147638]",,,,8.400315811995656,,,,,9.492803905156627,,,,,8.811699091147638,,,,,0.0,0.0,1.0,0.0,0.0,8.400315811995656,22.09637454981993,0.0,0.0,1.0,0.0,0.0,9.492803905156627,22.213973589435778,0.0,0.0,1.0,0.0,0.0,8.811699091147638,19.903961584633855,0.0,0.0,1.0,0.0,90.91912853218948,64.21430972388954,3.718187274909964,1.055422168867547,0.9260704281712685,8.881784197001252e-16,1.6653345369377348e-16,"[((0, 2), 6320), ((1, 1), 2940), ((0, 3), 736)]",[-5.55111512e-17  2.22044605e-16],,"[8.358276294304401, 9.24600081113315, 8.08149689443363]",,,,8.358276294304401,,,,,9.24600081113315,,,,,8.08149689443363,,,,,0.0,0.0,1.0,0.0,0.0,8.358276294304401,22.217772531759525,0.0,0.0,1.0,0.0,0.0,9.24600081113315,21.81929138741623,0.0,0.0,1.0,0.0,0.0,8.08149689443363,21.812319695908776,0.0,0.0,1.0,0.0,91.53515761495571,65.8493836150845,4.309692907872361,1.4070221066319897,1.0,-1.5543122344752192e-15,-2.220446049250313e-16,"[((0, 2), 5881), ((1, 1), 4116)]",[ 0.00000000e+00 -2.22044605e-16],,,300.00358533859253,300.0066599845886,,
feb8_3p_5supply_feb8_3p_5supply_3_base_dev1000_rho1_t3_tie_break-cfr_10external_plus_linear-100,feb8_3p_5supply/feb8_3p_5supply_3_base_dev1000_rho1_t3_tie_break.json,100,cfr_10external_plus_linear,cfr_external_linear,feb8_3p_5supply_3,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,1.0,3,1000,True,29014.0,10800.041220664978,,"[8.385713993130311, 9.256956732072341, 8.222632264294123]",,,,8.385713993130311,,,,,9.256956732072341,,,,,8.222632264294123,,,,,0.0,0.0,1.0,0.0,0.0,8.385713993130311,21.011529223378705,0.0,0.0,1.0,0.0,0.0,9.256956732072341,21.084931945556445,0.0,0.0,1.0,-1.0174936903678604,0.01501200960768615,8.222632264294123,20.915164131305044,0.0,0.0,1.0,0.01501200960768615,88.87692828973697,63.01162530024018,3.247097678142514,1.0740592473979182,1.0,6.661338147750939e-16,5.551115123125783e-17,"[((0, 2), 6071), ((1, 1), 2984), ((1, 0), 485), ((0, 3), 452)]",[5.55111512e-17 0.00000000e+00],,"[8.934271326025888, 9.83209063494162, 8.694119788456801]",,,,8.934271326025888,,,,,9.83209063494162,,,,,8.694119788456801,,,,,0.0,0.0,1.0,0.0,0.0,8.934271326025888,21.08064912456228,0.0,0.0,1.0,0.0,0.0,9.83209063494162,21.021781290645322,0.0,0.0,1.0,0.0,0.0,8.694119788456801,20.982766583291646,0.0,0.0,1.0,0.0,90.54567874792356,63.085196998499235,3.260330165082541,1.0835417708854427,1.0,-1.5543122344752192e-15,-2.220446049250313e-16,"[((0, 2), 6507), ((1, 1), 3488)]",[ 0.00000000e+00 -2.22044605e-16],,,300.4704077243805,300.00041699409485,,
feb8_3p_5supply_feb8_3p_5supply_3_base_dev1000_rho1_t3_tie_break-cfr_10external_plus_linear-101,feb8_3p_5supply/feb8_3p_5supply_3_base_dev1000_rho1_t3_tie_break.json,101,cfr_10external_plus_linear,cfr_external_linear,feb8_3p_5supply_3,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,1.0,3,1000,True,28997.0,10800.484302520752,,"[8.384766937542578, 9.256909112905223, 8.22439362491072]",,,,8.384766937542578,,,,,9.256909112905223,,,,,8.22439362491072,,,,,0.0,0.0,1.0,0.0,0.0,8.384766937542578,21.011529223378705,0.0,0.0,1.0,0.0,0.0,9.256909112905223,21.084931945556445,0.0,0.0,1.0,-1.0174936903678604,0.01501200960768615,8.22439362491072,20.915164131305044,0.0,0.0,1.0,0.01501200960768615,88.87769497559871,63.01162530024018,3.247097678142514,1.0740592473979182,1.0,6.661338147750939e-16,5.551115123125783e-17,"[((0, 2), 6071), ((1, 1), 2984), ((1, 0), 485), ((0, 3), 452)]",[5.55111512e-17 0.00000000e+00],,"[8.934271326025888, 9.83209063494162, 8.694119788456801]",,,,8.934271326025888,,,,,9.83209063494162,,,,,8.694119788456801,,,,,0.0,0.0,1.0,0.0,0.0,8.934271326025888,21.08064912456228,0.0,0.0,1.0,0.0,0.0,9.83209063494162,21.021781290645322,0.0,0.0,1.0,0.0,0.0,8.694119788456801,20.982766583291646,0.0,0.0,1.0,0.0,90.54567874792356,63.085196998499235,3.260330165082541,1.0835417708854427,1.0,-1.5543122344752192e-15,-2.220446049250313e-16,"[((0, 2), 6507), ((1, 1), 3488)]",[ 0.00000000e+00 -2.22044605e-16],,,300.0009310245514,300.00030422210693,,
feb8_3p_5supply_feb8_3p_5supply_3_base_dev1000_rho1_t3_tie_break-cfr_10external_plus_linear-102,feb8_3p_5supply/feb8_3p_5supply_3_base_dev1000_rho1_t3_tie_break.json,102,cfr_10external_plus_linear,cfr_external_linear,feb8_3p_5supply_3,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,1.0,3,1000,True,29978.0,10800.461773633957,,"[8.38473150721252, 9.256909112905223, 8.22439362491072]",,,,8.38473150721252,,,,,9.256909112905223,,,,,8.22439362491072,,,,,0.0,0.0,1.0,0.0,0.0,8.38473150721252,21.011529223378705,0.0,0.0,1.0,0.0,0.0,9.256909112905223,21.084931945556445,0.0,0.0,1.0,-1.0174936903678604,0.01501200960768615,8.22439362491072,20.915164131305044,0.0,0.0,1.0,0.01501200960768615,88.87765954526864,63.01162530024018,3.247097678142514,1.0740592473979182,1.0,6.661338147750939e-16,5.551115123125783e-17,"[((0, 2), 6071), ((1, 1), 2984), ((1, 0), 485), ((0, 3), 452)]",[5.55111512e-17 0.00000000e+00],,"[8.934271326025888, 9.83209063494162, 8.694119788456801]",,,,8.934271326025888,,,,,9.83209063494162,,,,,8.694119788456801,,,,,0.0,0.0,1.0,0.0,0.0,8.934271326025888,21.08064912456228,0.0,0.0,1.0,0.0,0.0,9.83209063494162,21.021781290645322,0.0,0.0,1.0,0.0,0.0,8.694119788456801,20.982766583291646,0.0,0.0,1.0,0.0,90.54567874792356,63.085196998499235,3.260330165082541,1.0835417708854427,1.0,-1.5543122344752192e-15,-2.220446049250313e-16,"[((0, 2), 6507), ((1, 1), 3488)]",[ 0.00000000e+00 -2.22044605e-16],,,300.0002555847168,300.0002164840698,,
feb8_3p_5supply_feb8_3p_5supply_3_base_dev1000_rho1_t3_tie_break-cfr_10external_plus_linear-103,feb8_3p_5supply/feb8_3p_5supply_3_base_dev1000_rho1_t3_tie_break.json,103,cfr_10external_plus_linear,cfr_external_linear,feb8_3p_5supply_3,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,1.0,3,1000,True,30495.0,10800.160001277924,,"[8.385713993130311, 9.256909112905223, 8.22439362491072]",,,,8.385713993130311,,,,,9.256909112905223,,,,,8.22439362491072,,,,,0.0,0.0,1.0,0.0,0.0,8.385713993130311,21.011529223378705,0.0,0.0,1.0,0.0,0.0,9.256909112905223,21.084931945556445,0.0,0.0,1.0,-1.0174936903678604,0.01501200960768615,8.22439362491072,20.915164131305044,0.0,0.0,1.0,0.01501200960768615,88.87864203118644,63.01162530024018,3.247097678142514,1.0740592473979182,1.0,6.661338147750939e-16,5.551115123125783e-17,"[((0, 2), 6071), ((1, 1), 2984), ((1, 0), 485), ((0, 3), 452)]",[5.55111512e-17 0.00000000e+00],,"[8.934271326025888, 9.83209063494162, 8.694119788456801]",,,,8.934271326025888,,,,,9.83209063494162,,,,,8.694119788456801,,,,,0.0,0.0,1.0,0.0,0.0,8.934271326025888,21.08064912456228,0.0,0.0,1.0,0.0,0.0,9.83209063494162,21.021781290645322,0.0,0.0,1.0,0.0,0.0,8.694119788456801,20.982766583291646,0.0,0.0,1.0,0.0,90.54567874792356,63.085196998499235,3.260330165082541,1.0835417708854427,1.0,-1.5543122344752192e-15,-2.220446049250313e-16,"[((0, 2), 6507), ((1, 1), 3488)]",[ 0.00000000e+00 -2.22044605e-16],,,300.00020003318787,300.00026202201843,,
feb8_3p_5supply_feb8_3p_5supply_3_base_dev1000_rho1_t3_tie_break-cfr_10external_plus_linear-104,feb8_3p_5supply/feb8_3p_5supply_3_base_dev1000_rho1_t3_tie_break.json,104,cfr_10external_plus_linear,cfr_external_linear,feb8_3p_5supply_3,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.2,quasi_linear,tie_break,1.0,3,1000,True,30161.0,10800.263497829437,,"[8.385713993130311, 9.25568424176496, 8.224139459284864]",,,,8.385713993130311,,,,,9.25568424176496,,,,,8.224139459284864,,,,,0.0,0.0,1.0,0.0,0.0,8.385713993130311,21.011529223378705,0.0,0.0,1.0,0.0,0.0,9.25568424176496,21.084931945556445,0.0,0.0,1.0,-1.0174936903678604,0.01501200960768615,8.224139459284864,20.915164131305044,0.0,0.0,1.0,0.01501200960768615,88.87716299442033,63.01162530024018,3.247097678142514,1.0740592473979182,1.0,6.661338147750939e-16,5.551115123125783e-17,"[((0, 2), 6071), ((1, 1), 2984), ((1, 0), 485), ((0, 3), 452)]",[5.55111512e-17 0.00000000e+00],,"[8.934271326025888, 9.83209063494162, 8.694119788456801]",,,,8.934271326025888,,,,,9.83209063494162,,,,,8.694119788456801,,,,,0.0,0.0,1.0,0.0,0.0,8.934271326025888,21.08064912456228,0.0,0.0,1.0,0.0,0.0,9.83209063494162,21.021781290645322,0.0,0.0,1.0,0.0,0.0,8.694119788456801,20.982766583291646,0.0,0.0,1.0,0.0,90.54567874792356,63.085196998499235,3.260330165082541,1.0835417708854427,1.0,-1.5543122344752192e-15,-2.220446049250313e-16,"[((0, 2), 6507), ((1, 1), 3488)]",[ 0.00000000e+00 -2.22044605e-16],,,300.00069308280945,300.0017738342285,,
feb8_3p_5supply_feb8_3p_5supply_4_base_dev1000_rho0_t3-cfr_10external_plus_linear-100,feb8_3p_5supply/feb8_3p_5supply_4_base_dev1000_rho0_t3.json,100,cfr_10external_plus_linear,cfr_external_linear,feb8_3p_5supply_4,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.2,quasi_linear,base,0.0,3,1000,True,12728.0,10803.059424638748,,"[9.231324163852811, 9.994948155924384, 11.781688509669305]",,,,9.231324163852811,,,,,9.994948155924384,,,,,11.781688509669305,,,,,0.0,0.0,1.0,0.0,0.0,9.231324163852811,21.195405243145892,0.0,0.0,1.0,0.0,0.0,9.994948155924384,21.86367820692416,0.0,0.0,1.0,0.0,0.0,11.781688509669305,22.50226936161697,0.0,0.0,1.0,0.0,96.5693136411335,65.56135281168699,4.264358615169101,1.2586551931158696,1.0,-2.220446049250313e-16,-1.1102230246251565e-16,"[((0, 2), 7984), ((1, 1), 2010)]",[ 1.11022302e-16 -2.22044605e-16],,"[8.965529344644265, 9.546024688801708, 10.931424287866887]",,,,8.965529344644265,,,,,9.546024688801708,,,,,10.931424287866887,,,,,0.0,0.0,1.0,0.0,0.0,8.965529344644265,21.88831702191534,0.0,0.0,1.0,0.0,0.0,9.546024688801708,21.969762833983793,0.0,0.0,1.0,0.0,0.0,10.931424287866887,23.242058240768543,0.0,0.0,1.0,0.0,96.54311641798051,67.10013809666765,4.763634544180927,1.3266286400480336,1.0,-3.1086244689504383e-15,-4.440892098500626e-16,"[((0, 2), 7446), ((1, 1), 2547)]",[ 0.0000000e+00 -4.4408921e-16],,,300.0008976459503,300.00187826156616,,
feb8_3p_5supply_feb8_3p_5supply_4_base_dev1000_rho0_t3-cfr_10external_plus_linear-101,feb8_3p_5supply/feb8_3p_5supply_4_base_dev1000_rho0_t3.json,101,cfr_10external_plus_linear,cfr_external_linear,feb8_3p_5supply_4,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.2,quasi_linear,base,0.0,3,1000,True,13008.0,10800.64774799347,,"[9.516190510129155, 10.010049822538205, 12.062858031075667]",,,,9.516190510129155,,,,,10.010049822538205,,,,,12.062858031075667,,,,,0.0,0.0,1.0,0.0,0.0,9.516190510129155,21.102087043521767,0.0,0.0,1.0,0.0,0.0,10.010049822538205,21.65604402201101,0.0,0.0,1.0,0.0,0.0,12.062858031075667,22.26546873436719,0.0,0.0,1.0,0.0,96.61269816364296,65.02359979989994,4.041220610305152,1.190895447723862,1.0,0.0,0.0,"[((0, 2), 7590), ((1, 1), 2405)]",[0. 0.],,"[8.965529344644265, 9.546024688801708, 10.931424287866887]",,,,8.965529344644265,,,,,9.546024688801708,,,,,10.931424287866887,,,,,0.0,0.0,1.0,0.0,0.0,8.965529344644265,21.88831702191534,0.0,0.0,1.0,0.0,0.0,9.546024688801708,21.969762833983793,0.0,0.0,1.0,0.0,0.0,10.931424287866887,23.242058240768543,0.0,0.0,1.0,0.0,96.54311641798051,67.10013809666765,4.763634544180927,1.3266286400480336,1.0,-3.1086244689504383e-15,-4.440892098500626e-16,"[((0, 2), 7446), ((1, 1), 2547)]",[ 0.0000000e+00 -4.4408921e-16],,,300.0041198730469,300.0079507827759,,
feb8_3p_5supply_feb8_3p_5supply_4_base_dev1000_rho0_t3-cfr_10external_plus_linear-102,feb8_3p_5supply/feb8_3p_5supply_4_base_dev1000_rho0_t3.json,102,cfr_10external_plus_linear,cfr_external_linear,feb8_3p_5supply_4,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.2,quasi_linear,base,0.0,3,1000,True,12977.0,10800.241444826126,,"[9.516190510129155, 10.010049822538205, 12.062858031075667]",,,,9.516190510129155,,,,,10.010049822538205,,,,,12.062858031075667,,,,,0.0,0.0,1.0,0.0,0.0,9.516190510129155,21.102087043521767,0.0,0.0,1.0,0.0,0.0,10.010049822538205,21.65604402201101,0.0,0.0,1.0,0.0,0.0,12.062858031075667,22.26546873436719,0.0,0.0,1.0,0.0,96.61269816364296,65.02359979989994,4.041220610305152,1.190895447723862,1.0,0.0,0.0,"[((0, 2), 7590), ((1, 1), 2405)]",[0. 0.],,"[8.965529344644265, 9.546024688801708, 10.931424287866887]",,,,8.965529344644265,,,,,9.546024688801708,,,,,10.931424287866887,,,,,0.0,0.0,1.0,0.0,0.0,8.965529344644265,21.88831702191534,0.0,0.0,1.0,0.0,0.0,9.546024688801708,21.969762833983793,0.0,0.0,1.0,0.0,0.0,10.931424287866887,23.242058240768543,0.0,0.0,1.0,0.0,96.54311641798051,67.10013809666765,4.763634544180927,1.3266286400480336,1.0,-3.1086244689504383e-15,-4.440892098500626e-16,"[((0, 2), 7446), ((1, 1), 2547)]",[ 0.0000000e+00 -4.4408921e-16],,,300.0069463253021,300.0045440196991,,
