,base_game_name,clock_speed,information_policy,game_name,potential,seed,run_name,experiment,alg,walltime,approx_nash_conv,total_entropy,p0_utility,p0_payment,p0_total_entropies,p1_utility,p1_payment,p1_total_entropies,total_welfare,total_revenue,auction_lengths,common_allocations,avg_history_entropy
34,jun9_1,0.6,SHOW_DEMAND,jun9/jun9_1_high_speed.json,None,100,jun9_jun9_1_high_speed-cfr_outcomemccfr_outcome-100,jun10outcome,cfr_outcome,9297.933060884476,,0.0,50.1954866459938,62.35342602780835,0.0,57.222962888866654,45.42206661998599,0.0,215.19394218265478,107.77549264779435,1.496148844653396,"[((2, 0), 4998), ((1, 2), 2528), ((1, 0), 2471)]",0.0
35,jun9_1,0.6,SHOW_DEMAND,jun9/jun9_1_high_speed.json,None,101,jun9_jun9_1_high_speed-cfr_outcomemccfr_outcome-101,jun10outcome,cfr_outcome,9391.395608663559,,0.0,44.4469641785071,68.12055233139884,0.0,57.732955773464084,50.12785671402842,0.0,220.4283289973984,118.24840904542727,1.7495497298379028,"[((2, 0), 4992), ((1, 2), 2529), ((1, 0), 2473)]",0.0
36,jun9_2,0.3,SHOW_DEMAND,jun9/jun9_2_base.json,None,102,jun9_jun9_2_base-ppo_may31_23ppo_76-102,jun10ppo,PPO,31337.24250483513,,0.0,56.05207184310586,80.65454812887732,0.0,174.47954452671604,120.70033540124076,0.0,431.88649989994,201.3548835301181,4.2444466680008,"[((0, 3), 4935), ((0, 0), 2507), ((1, 3), 1293), ((2, 3), 1259)]",0.5197465667701473
37,jun9_2,0.3,SHOW_DEMAND,jun9/jun9_2_base.json,None,101,jun9_jun9_2_base-ppo_may31_23ppo_76-101,jun10ppo,PPO,31103.006511688232,,0.0,42.33288801280767,94.37373195917552,0.0,171.80208188913346,123.42906479887935,0.0,431.937766659996,217.8027967580549,4.2444466680008,"[((0, 3), 4935), ((0, 0), 2507), ((1, 3), 1293), ((2, 3), 1259)]",0.5197465667701473
38,jun9_2,0.3,SHOW_DEMAND,jun9/jun9_2_base.json,None,100,jun9_jun9_2_base-ppo_may31_23ppo_76-100,jun10ppo,PPO,32381.543639183044,,0.0,56.05207184310586,80.65454812887732,0.0,174.47954452671604,120.70033540124076,0.0,431.88649989994,201.3548835301181,4.2444466680008,"[((0, 3), 4935), ((0, 0), 2507), ((1, 3), 1293), ((2, 3), 1259)]",0.5197465667701473
39,jun9_2,0.3,SHOW_DEMAND,jun9/jun9_2_base.json,None,100,jun9_jun9_2_base-cfr_outcomemccfr_outcome-100,jun10outcome,cfr_outcome,35270.6629383564,,0.0,55.82642957182873,54.96374649859945,0.0,185.04272669067626,133.36331172468988,0.0,429.19621448579426,188.32705822328933,3.49249699879952,"[((0, 3), 3708), ((1, 3), 2534), ((0, 0), 2500), ((0, 1), 1254)]",0.3465180743658823
40,jun9_2,0.3,SHOW_DEMAND,jun9/jun9_2_base.json,None,101,jun9_jun9_2_base-cfr_outcomemccfr_outcome-101,jun10outcome,cfr_outcome,30183.40353178978,,0.0,55.249506000000004,50.91829,0.0,215.2611088,129.3750432,0.0,450.80394799999993,180.2933332,3.2449,"[((0, 0), 3760), ((0, 3), 3694), ((1, 3), 2546)]",0.17312947663246242
41,jun9_2,0.3,SHOW_DEMAND,jun9/jun9_2_base.json,None,102,jun9_jun9_2_base-cfr_outcomemccfr_outcome-102,jun10outcome,cfr_outcome,24493.10756444931,,0.0,84.7162977786672,65.92831699019412,0.0,160.69881729037428,73.24557734640786,0.0,384.58900940564337,139.17389433660196,1.7527516509905943,"[((1, 3), 2530), ((0, 1), 2510), ((2, 0), 2483), ((0, 3), 2471)]",0.0
42,jun9_2,0.45,SHOW_DEMAND,jun9/jun9_2_medium_speed.json,None,101,jun9_jun9_2_medium_speed-ppo_may31_23ppo_76-101,jun10ppo,PPO,32573.25444793701,,0.0,52.740709525715424,99.72000290174105,0.0,142.5462435961577,148.88201736041626,0.0,443.88897338403046,248.60202026215734,3.9986992195317193,"[((0, 3), 3708), ((2, 3), 2537), ((0, 0), 2495), ((0, 2), 1254)]",0.34652267587395164
43,jun9_2,0.45,SHOW_DEMAND,jun9/jun9_2_medium_speed.json,None,102,jun9_jun9_2_medium_speed-ppo_may31_23ppo_76-102,jun10ppo,PPO,30714.820152282715,,0.0,47.00067326930772,45.63392857142857,0.0,166.1727655062025,167.82703841536613,0.0,426.6344057623049,213.46096698679474,3.49249699879952,"[((0, 3), 6242), ((0, 0), 2500), ((0, 2), 1254)]",0.3465180743658823
44,jun9_2,0.45,SHOW_DEMAND,jun9/jun9_2_medium_speed.json,None,100,jun9_jun9_2_medium_speed-ppo_may31_23ppo_76-100,jun10ppo,PPO,32390.73909664154,,0.0,46.28280696487541,106.17339637746423,0.0,132.22403272290603,159.3469149404583,0.0,444.027151005704,265.52031131792256,4.247973581507055,"[((0, 3), 3706), ((2, 3), 2535), ((0, 0), 2496), ((0, 2), 1256)]",0.3465091860422078
45,jun9_2,0.45,SHOW_DEMAND,jun9/jun9_2_medium_speed.json,None,100,jun9_jun9_2_medium_speed-cfr_outcomemccfr_outcome-100,jun10outcome,cfr_outcome,22248.0765478611,,0.0,65.39275772422756,60.79607539246075,0.0,199.8049880011999,107.1451609839016,0.0,433.1389821017898,167.94123637636238,2.2513748625137486,"[((0, 3), 4962), ((1, 3), 2529), ((0, 0), 2510)]",0.0
