run_name,game_name,seed,config,alg,base_game_name,information_policy,activity_policy,undersell_policy,tiebreaking_policy,grace_rounds,clock_speed,value_structure,rule,rho,n_types,deviations,no_error,t,walltime,nash_conv,rewards,nash_conv_frac,heuristic_conv,heuristic_conv_frac,rewards_0,nc_player_improvements_0,nc_player_improvements_frac_0,hc_player_improvements_0,hc_player_improvements_frac_0,rewards_1,nc_player_improvements_1,nc_player_improvements_frac_1,hc_player_improvements_1,hc_player_improvements_frac_1,total_entropy,avg_entropy,avg_mode_probabilities,p0_expected_exposure,p0_exposure_frac,p0_utility,p0_payment,p0_total_entropies,p0_avg_entropies,p0_avg_mode_probabilities,p1_expected_exposure,p1_exposure_frac,p1_utility,p1_payment,p1_total_entropies,p1_avg_entropies,p1_avg_mode_probabilities,exposure_frac,total_welfare,total_revenue,auction_lengths,num_lotteries,p_lottery,unsold_activity,unsold_licenses,common_allocations,unsold,straightforward_total_entropy,straightforward_avg_entropy,straightforward_avg_mode_probabilities,straightforward_p0_expected_exposure,straightforward_p0_exposure_frac,straightforward_p0_utility,straightforward_p0_payment,straightforward_p0_total_entropies,straightforward_p0_avg_entropies,straightforward_p0_avg_mode_probabilities,straightforward_p1_expected_exposure,straightforward_p1_exposure_frac,straightforward_p1_utility,straightforward_p1_payment,straightforward_p1_total_entropies,straightforward_p1_avg_entropies,straightforward_p1_avg_mode_probabilities,straightforward_exposure_frac,straightforward_total_welfare,straightforward_total_revenue,straightforward_auction_lengths,straightforward_num_lotteries,straightforward_p_lottery,straightforward_unsold_activity,straightforward_unsold_licenses,straightforward_common_allocations,straightforward_unsold
jan19boring_jan19boring_1_base_dev1000_rho1_t3_tie_break-cfr_10external_plus_linear-104,jan19boring/jan19boring_1_base_dev1000_rho1_t3_tie_break.json,104,cfr_10external_plus_linear,cfr_external_linear,jan19boring_1_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,3,1000,True,67001,"(3612.6278870105743,)",0.0,"[12.377553064212615, 9.756271008309275]",0.0,0.0,0.0,12.377553064212615,0.0,0.0,0.0,0.0,9.756271008309275,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.377553064212615,22.44799939957971,0.0,0.0,1.0,0.0,0.0,9.756271008309275,24.15657340138097,0.0,0.0,1.0,0.0,68.73839687348257,46.60457280096069,3.1092764935454817,0.5582908035624937,0.5582908035624937,0.0,0.0,"[((1, 2), 5930), ((0, 4), 3353), ((2, 0), 710)]",[0. 0.],0.0,0.0,1.0,0.0,0.0,12.226991424984602,22.603513862386244,0.0,0.0,1.0,0.0,0.0,9.601294765108262,24.313646875687574,0.0,0.0,1.0,0.0,68.74544692816667,46.91716073807383,3.328832883288329,0.5578557855785579,0.5578557855785579,0.0,0.0,"[((1, 2), 5936), ((0, 4), 3355), ((2, 0), 708)]",[0. 0.]
jan19boring_jan19boring_1_base_dev1000_rho1_t3_tie_break-cfr_10external_plus_linear-103,jan19boring/jan19boring_1_base_dev1000_rho1_t3_tie_break.json,103,cfr_10external_plus_linear,cfr_external_linear,jan19boring_1_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,3,1000,True,57751,"(3611.020679950714,)",0.0,"[12.377553064212615, 9.756271008309275]",0.0,0.0,0.0,12.377553064212615,0.0,0.0,0.0,0.0,9.756271008309275,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.377553064212615,22.44799939957971,0.0,0.0,1.0,0.0,0.0,9.756271008309275,24.15657340138097,0.0,0.0,1.0,0.0,68.73839687348257,46.60457280096069,3.1092764935454817,0.5582908035624937,0.5582908035624937,0.0,0.0,"[((1, 2), 5930), ((0, 4), 3353), ((2, 0), 710)]",[0. 0.],0.0,0.0,1.0,0.0,0.0,12.226991424984602,22.603513862386244,0.0,0.0,1.0,0.0,0.0,9.601294765108262,24.313646875687574,0.0,0.0,1.0,0.0,68.74544692816667,46.91716073807383,3.328832883288329,0.5578557855785579,0.5578557855785579,0.0,0.0,"[((1, 2), 5936), ((0, 4), 3355), ((2, 0), 708)]",[0. 0.]
jan19boring_jan19boring_1_base_dev1000_rho1_t3-cfr_10external_plus_linear-100,jan19boring/jan19boring_1_base_dev1000_rho1_t3.json,100,cfr_10external_plus_linear,cfr_external_linear,jan19boring_1_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,3,1000,True,59501,"(3601.61997961998,)",0.0,"[12.433155986258049, 9.623414008409345]",0.0,0.0,0.0,12.433155986258049,0.0,0.0,0.0,0.0,9.623414008409345,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.433155986258049,22.393697388171724,0.0,0.0,1.0,0.0,0.0,9.623414008409345,24.21087541278895,0.0,0.0,1.0,0.0,68.66114279562808,46.60457280096069,3.1092764935454817,0.5582908035624937,0.5582908035624937,1.1102230246251565e-15,2.220446049250313e-16,"[((0, 4), 4474), ((1, 2), 3856), ((2, 0), 1663)]",[0.00000000e+00 2.22044605e-16],0.0,0.0,1.0,0.0,0.0,12.282660991941297,22.549244435443548,0.0,0.0,1.0,0.0,0.0,9.46851748738049,24.367916302630263,0.0,0.0,1.0,0.0,68.6683392173956,46.91716073807383,3.328832883288329,0.5578557855785579,0.5578557855785579,0.0,0.0,"[((0, 4), 4476), ((1, 2), 3862), ((2, 0), 1661)]",[0. 0.]
jan19boring_jan19boring_1_base_dev1000_rho1_t3-cfr_10external_plus_linear-101,jan19boring/jan19boring_1_base_dev1000_rho1_t3.json,101,cfr_10external_plus_linear,cfr_external_linear,jan19boring_1_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,3,1000,True,61251,"(3607.911733865738,)",0.0,"[12.433155986258049, 9.623414008409345]",0.0,0.0,0.0,12.433155986258049,0.0,0.0,0.0,0.0,9.623414008409345,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.433155986258049,22.393697388171724,0.0,0.0,1.0,0.0,0.0,9.623414008409345,24.21087541278895,0.0,0.0,1.0,0.0,68.66114279562808,46.60457280096069,3.1092764935454817,0.5582908035624937,0.5582908035624937,1.1102230246251565e-15,2.220446049250313e-16,"[((0, 4), 4474), ((1, 2), 3856), ((2, 0), 1663)]",[0.00000000e+00 2.22044605e-16],0.0,0.0,1.0,0.0,0.0,12.282660991941297,22.549244435443548,0.0,0.0,1.0,0.0,0.0,9.46851748738049,24.367916302630263,0.0,0.0,1.0,0.0,68.6683392173956,46.91716073807383,3.328832883288329,0.5578557855785579,0.5578557855785579,0.0,0.0,"[((0, 4), 4476), ((1, 2), 3862), ((2, 0), 1661)]",[0. 0.]
jan19boring_jan19boring_1_base_dev1000_rho1_t3-cfr_10external_plus_linear-102,jan19boring/jan19boring_1_base_dev1000_rho1_t3.json,102,cfr_10external_plus_linear,cfr_external_linear,jan19boring_1_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,3,1000,True,60501,"(3601.354996442795,)",0.0,"[12.433155986258049, 9.623414008409345]",0.0,0.0,0.0,12.433155986258049,0.0,0.0,0.0,0.0,9.623414008409345,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.433155986258049,22.393697388171724,0.0,0.0,1.0,0.0,0.0,9.623414008409345,24.21087541278895,0.0,0.0,1.0,0.0,68.66114279562808,46.60457280096069,3.1092764935454817,0.5582908035624937,0.5582908035624937,1.1102230246251565e-15,2.220446049250313e-16,"[((0, 4), 4474), ((1, 2), 3856), ((2, 0), 1663)]",[0.00000000e+00 2.22044605e-16],0.0,0.0,1.0,0.0,0.0,12.282660991941297,22.549244435443548,0.0,0.0,1.0,0.0,0.0,9.46851748738049,24.367916302630263,0.0,0.0,1.0,0.0,68.6683392173956,46.91716073807383,3.328832883288329,0.5578557855785579,0.5578557855785579,0.0,0.0,"[((0, 4), 4476), ((1, 2), 3862), ((2, 0), 1661)]",[0. 0.]
jan19boring_jan19boring_1_base_dev1000_rho1_t3-cfr_10external_plus_linear-103,jan19boring/jan19boring_1_base_dev1000_rho1_t3.json,103,cfr_10external_plus_linear,cfr_external_linear,jan19boring_1_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,3,1000,True,58751,"(3622.8456258773804,)",0.0,"[12.433155986258049, 9.623414008409345]",0.0,0.0,0.0,12.433155986258049,0.0,0.0,0.0,0.0,9.623414008409345,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.433155986258049,22.393697388171724,0.0,0.0,1.0,0.0,0.0,9.623414008409345,24.21087541278895,0.0,0.0,1.0,0.0,68.66114279562808,46.60457280096069,3.1092764935454817,0.5582908035624937,0.5582908035624937,1.1102230246251565e-15,2.220446049250313e-16,"[((0, 4), 4474), ((1, 2), 3856), ((2, 0), 1663)]",[0.00000000e+00 2.22044605e-16],0.0,0.0,1.0,0.0,0.0,12.282660991941297,22.549244435443548,0.0,0.0,1.0,0.0,0.0,9.46851748738049,24.367916302630263,0.0,0.0,1.0,0.0,68.6683392173956,46.91716073807383,3.328832883288329,0.5578557855785579,0.5578557855785579,0.0,0.0,"[((0, 4), 4476), ((1, 2), 3862), ((2, 0), 1661)]",[0. 0.]
jan19boring_jan19boring_1_base_dev1000_rho1_t3-cfr_10external_plus_linear-104,jan19boring/jan19boring_1_base_dev1000_rho1_t3.json,104,cfr_10external_plus_linear,cfr_external_linear,jan19boring_1_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,1.0,3,1000,True,55501,"(3600.3536536693573,)",0.0,"[12.433155986258049, 9.623414008409345]",0.0,0.0,0.0,12.433155986258049,0.0,0.0,0.0,0.0,9.623414008409345,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.433155986258049,22.393697388171724,0.0,0.0,1.0,0.0,0.0,9.623414008409345,24.21087541278895,0.0,0.0,1.0,0.0,68.66114279562808,46.60457280096069,3.1092764935454817,0.5582908035624937,0.5582908035624937,1.1102230246251565e-15,2.220446049250313e-16,"[((0, 4), 4474), ((1, 2), 3856), ((2, 0), 1663)]",[0.00000000e+00 2.22044605e-16],0.0,0.0,1.0,0.0,0.0,12.282660991941297,22.549244435443548,0.0,0.0,1.0,0.0,0.0,9.46851748738049,24.367916302630263,0.0,0.0,1.0,0.0,68.6683392173956,46.91716073807383,3.328832883288329,0.5578557855785579,0.5578557855785579,0.0,0.0,"[((0, 4), 4476), ((1, 2), 3862), ((2, 0), 1661)]",[0. 0.]
jan19boring_jan19boring_2_base_dev1000_rho1_t3_tie_break-cfr_10external_plus_linear-100,jan19boring/jan19boring_2_base_dev1000_rho1_t3_tie_break.json,100,cfr_10external_plus_linear,cfr_external_linear,jan19boring_2_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,3,1000,True,71251,"(3610.025830745697,)",0.0,"[7.910314324770236, 9.858132939682944]",0.0,0.0,0.0,7.910314324770236,0.0,0.0,0.0,0.0,9.858132939682944,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.910314324770236,21.764437550040043,0.0,0.0,1.0,0.0,0.0,9.858132939682944,21.742700160128113,0.0,0.0,1.0,0.0,61.275584974621324,43.50713771016815,3.0,0.5540432345876701,0.5540432345876701,2.952862289831865,0.5905724579663729,"[((1, 2), 5160), ((1, 1), 2974), ((2, 0), 964), ((0, 4), 894)]",[0.         0.59057246],0.0,0.0,1.0,0.0,0.0,7.772985326532829,23.20834167333868,0.0,0.0,1.0,0.0,0.0,9.642613933251862,23.251658326661335,0.0,0.0,1.0,0.0,63.8755992597847,46.460000000000015,3.0,0.8892113690952762,0.8892113690952762,-1.1102230246251565e-15,-2.220446049250313e-16,"[((1, 2), 7051), ((0, 4), 1504), ((2, 0), 1437)]",[ 0.00000000e+00 -2.22044605e-16]
jan19boring_jan19boring_2_base_dev1000_rho1_t3_tie_break-cfr_10external_plus_linear-101,jan19boring/jan19boring_2_base_dev1000_rho1_t3_tie_break.json,101,cfr_10external_plus_linear,cfr_external_linear,jan19boring_2_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,3,1000,True,68251,"(3600.662267446518,)",0.0,"[7.910314324770236, 9.858132939682944]",0.0,0.0,0.0,7.910314324770236,0.0,0.0,0.0,0.0,9.858132939682944,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.910314324770236,21.764437550040043,0.0,0.0,1.0,0.0,0.0,9.858132939682944,21.742700160128113,0.0,0.0,1.0,0.0,61.275584974621324,43.50713771016815,3.0,0.5540432345876701,0.5540432345876701,2.952862289831865,0.5905724579663729,"[((1, 2), 5160), ((1, 1), 2974), ((2, 0), 964), ((0, 4), 894)]",[0.         0.59057246],0.0,0.0,1.0,0.0,0.0,7.772985326532829,23.20834167333868,0.0,0.0,1.0,0.0,0.0,9.642613933251862,23.251658326661335,0.0,0.0,1.0,0.0,63.8755992597847,46.460000000000015,3.0,0.8892113690952762,0.8892113690952762,-1.1102230246251565e-15,-2.220446049250313e-16,"[((1, 2), 7051), ((0, 4), 1504), ((2, 0), 1437)]",[ 0.00000000e+00 -2.22044605e-16]
jan19boring_jan19boring_2_base_dev1000_rho1_t3_tie_break-cfr_10external_plus_linear-102,jan19boring/jan19boring_2_base_dev1000_rho1_t3_tie_break.json,102,cfr_10external_plus_linear,cfr_external_linear,jan19boring_2_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,3,1000,True,64501,"(3618.4755840301514,)",0.0,"[7.910314324770236, 9.858132939682944]",0.0,0.0,0.0,7.910314324770236,0.0,0.0,0.0,0.0,9.858132939682944,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.910314324770236,21.764437550040043,0.0,0.0,1.0,0.0,0.0,9.858132939682944,21.742700160128113,0.0,0.0,1.0,0.0,61.275584974621324,43.50713771016815,3.0,0.5540432345876701,0.5540432345876701,2.952862289831865,0.5905724579663729,"[((1, 2), 5160), ((1, 1), 2974), ((2, 0), 964), ((0, 4), 894)]",[0.         0.59057246],0.0,0.0,1.0,0.0,0.0,7.772985326532829,23.20834167333868,0.0,0.0,1.0,0.0,0.0,9.642613933251862,23.251658326661335,0.0,0.0,1.0,0.0,63.8755992597847,46.460000000000015,3.0,0.8892113690952762,0.8892113690952762,-1.1102230246251565e-15,-2.220446049250313e-16,"[((1, 2), 7051), ((0, 4), 1504), ((2, 0), 1437)]",[ 0.00000000e+00 -2.22044605e-16]
jan19boring_jan19boring_2_base_dev1000_rho1_t3_tie_break-cfr_10external_plus_linear-104,jan19boring/jan19boring_2_base_dev1000_rho1_t3_tie_break.json,104,cfr_10external_plus_linear,cfr_external_linear,jan19boring_2_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,3,1000,True,62251,"(3612.836272954941,)",0.0,"[7.910314324770236, 9.858132939682944]",0.0,0.0,0.0,7.910314324770236,0.0,0.0,0.0,0.0,9.858132939682944,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.910314324770236,21.764437550040043,0.0,0.0,1.0,0.0,0.0,9.858132939682944,21.742700160128113,0.0,0.0,1.0,0.0,61.275584974621324,43.50713771016815,3.0,0.5540432345876701,0.5540432345876701,2.952862289831865,0.5905724579663729,"[((1, 2), 5160), ((1, 1), 2974), ((2, 0), 964), ((0, 4), 894)]",[0.         0.59057246],0.0,0.0,1.0,0.0,0.0,7.772985326532829,23.20834167333868,0.0,0.0,1.0,0.0,0.0,9.642613933251862,23.251658326661335,0.0,0.0,1.0,0.0,63.8755992597847,46.460000000000015,3.0,0.8892113690952762,0.8892113690952762,-1.1102230246251565e-15,-2.220446049250313e-16,"[((1, 2), 7051), ((0, 4), 1504), ((2, 0), 1437)]",[ 0.00000000e+00 -2.22044605e-16]
jan19boring_jan19boring_2_base_dev1000_rho1_t3_tie_break-cfr_10external_plus_linear-103,jan19boring/jan19boring_2_base_dev1000_rho1_t3_tie_break.json,103,cfr_10external_plus_linear,cfr_external_linear,jan19boring_2_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,3,1000,True,72751,"(3620.254870414734,)",0.0,"[7.910314324770236, 9.858132939682944]",0.0,0.0,0.0,7.910314324770236,0.0,0.0,0.0,0.0,9.858132939682944,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.910314324770236,21.764437550040043,0.0,0.0,1.0,0.0,0.0,9.858132939682944,21.742700160128113,0.0,0.0,1.0,0.0,61.275584974621324,43.50713771016815,3.0,0.5540432345876701,0.5540432345876701,2.952862289831865,0.5905724579663729,"[((1, 2), 5160), ((1, 1), 2974), ((2, 0), 964), ((0, 4), 894)]",[0.         0.59057246],0.0,0.0,1.0,0.0,0.0,7.772985326532829,23.20834167333868,0.0,0.0,1.0,0.0,0.0,9.642613933251862,23.251658326661335,0.0,0.0,1.0,0.0,63.8755992597847,46.460000000000015,3.0,0.8892113690952762,0.8892113690952762,-1.1102230246251565e-15,-2.220446049250313e-16,"[((1, 2), 7051), ((0, 4), 1504), ((2, 0), 1437)]",[ 0.00000000e+00 -2.22044605e-16]
jan19boring_jan19boring_3_base_dev1000_rho0_t3-cfr_10external_plus_linear-100,jan19boring/jan19boring_3_base_dev1000_rho0_t3.json,100,cfr_10external_plus_linear,cfr_external_linear,jan19boring_3_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,3,1000,True,71253,"(3600.0031678676605,)",0.0,"[6.87683501750875, 14.249111155577785]",0.0,0.0,0.0,6.87683501750875,0.0,0.0,0.0,0.0,14.249111155577785,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.87683501750875,23.648027413706856,0.0,0.0,1.0,0.0,0.0,14.249111155577785,22.959693246623313,0.0,0.0,1.0,0.0,67.7336668334167,46.60772066033018,3.111655827913957,0.6596298149074538,0.6596298149074538,-1.3322676295501878e-15,-1.1102230246251565e-16,"[((2, 0), 4441), ((0, 4), 3376), ((1, 2), 2178)]",[-1.11022302e-16  0.00000000e+00],0.0,0.0,1.0,0.0,0.0,6.6311149036057175,24.123235966568316,0.0,0.0,1.0,0.0,0.0,14.131995060387075,22.813994137452493,0.0,0.0,1.0,0.0,67.7003400680136,46.93723010402083,3.343268653730746,0.7811562312462492,0.7811562312462492,-1.3322676295501878e-15,-1.1102230246251565e-16,"[((2, 0), 5006), ((0, 4), 3329), ((1, 2), 1663)]",[-1.11022302e-16  0.00000000e+00]
jan19boring_jan19boring_3_base_dev1000_rho0_t3-cfr_10external_plus_linear-101,jan19boring/jan19boring_3_base_dev1000_rho0_t3.json,101,cfr_10external_plus_linear,cfr_external_linear,jan19boring_3_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,3,1000,True,66251,"(3607.2955865859985,)",0.0,"[6.87683501750875, 14.249111155577785]",0.0,0.0,0.0,6.87683501750875,0.0,0.0,0.0,0.0,14.249111155577785,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.87683501750875,23.648027413706856,0.0,0.0,1.0,0.0,0.0,14.249111155577785,22.959693246623313,0.0,0.0,1.0,0.0,67.7336668334167,46.60772066033018,3.111655827913957,0.6596298149074538,0.6596298149074538,-1.3322676295501878e-15,-1.1102230246251565e-16,"[((2, 0), 4441), ((0, 4), 3376), ((1, 2), 2178)]",[-1.11022302e-16  0.00000000e+00],0.0,0.0,1.0,0.0,0.0,6.6311149036057175,24.123235966568316,0.0,0.0,1.0,0.0,0.0,14.131995060387075,22.813994137452493,0.0,0.0,1.0,0.0,67.7003400680136,46.93723010402083,3.343268653730746,0.7811562312462492,0.7811562312462492,-1.3322676295501878e-15,-1.1102230246251565e-16,"[((2, 0), 5006), ((0, 4), 3329), ((1, 2), 1663)]",[-1.11022302e-16  0.00000000e+00]
jan19boring_jan19boring_3_base_dev1000_rho0_t3-cfr_10external_plus_linear-102,jan19boring/jan19boring_3_base_dev1000_rho0_t3.json,102,cfr_10external_plus_linear,cfr_external_linear,jan19boring_3_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,3,1000,True,77251,"(3603.626395702362,)",0.0,"[6.87683501750875, 14.249111155577785]",0.0,0.0,0.0,6.87683501750875,0.0,0.0,0.0,0.0,14.249111155577785,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.87683501750875,23.648027413706856,0.0,0.0,1.0,0.0,0.0,14.249111155577785,22.959693246623313,0.0,0.0,1.0,0.0,67.7336668334167,46.60772066033018,3.111655827913957,0.6596298149074538,0.6596298149074538,-1.3322676295501878e-15,-1.1102230246251565e-16,"[((2, 0), 4441), ((0, 4), 3376), ((1, 2), 2178)]",[-1.11022302e-16  0.00000000e+00],0.0,0.0,1.0,0.0,0.0,6.6311149036057175,24.123235966568316,0.0,0.0,1.0,0.0,0.0,14.131995060387075,22.813994137452493,0.0,0.0,1.0,0.0,67.7003400680136,46.93723010402083,3.343268653730746,0.7811562312462492,0.7811562312462492,-1.3322676295501878e-15,-1.1102230246251565e-16,"[((2, 0), 5006), ((0, 4), 3329), ((1, 2), 1663)]",[-1.11022302e-16  0.00000000e+00]
jan19boring_jan19boring_3_base_dev1000_rho0_t3-cfr_10external_plus_linear-103,jan19boring/jan19boring_3_base_dev1000_rho0_t3.json,103,cfr_10external_plus_linear,cfr_external_linear,jan19boring_3_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,3,1000,True,69751,"(3608.2982864379883,)",0.0,"[6.87683501750875, 14.249111155577785]",0.0,0.0,0.0,6.87683501750875,0.0,0.0,0.0,0.0,14.249111155577785,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.87683501750875,23.648027413706856,0.0,0.0,1.0,0.0,0.0,14.249111155577785,22.959693246623313,0.0,0.0,1.0,0.0,67.7336668334167,46.60772066033018,3.111655827913957,0.6596298149074538,0.6596298149074538,-1.3322676295501878e-15,-1.1102230246251565e-16,"[((2, 0), 4441), ((0, 4), 3376), ((1, 2), 2178)]",[-1.11022302e-16  0.00000000e+00],0.0,0.0,1.0,0.0,0.0,6.6311149036057175,24.123235966568316,0.0,0.0,1.0,0.0,0.0,14.131995060387075,22.813994137452493,0.0,0.0,1.0,0.0,67.7003400680136,46.93723010402083,3.343268653730746,0.7811562312462492,0.7811562312462492,-1.3322676295501878e-15,-1.1102230246251565e-16,"[((2, 0), 5006), ((0, 4), 3329), ((1, 2), 1663)]",[-1.11022302e-16  0.00000000e+00]
jan19boring_jan19boring_3_base_dev1000_rho0_t3-cfr_10external_plus_linear-104,jan19boring/jan19boring_3_base_dev1000_rho0_t3.json,104,cfr_10external_plus_linear,cfr_external_linear,jan19boring_3_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,3,1000,True,62251,"(3613.0386731624603,)",0.0,"[6.87683501750875, 14.249111155577785]",0.0,0.0,0.0,6.87683501750875,0.0,0.0,0.0,0.0,14.249111155577785,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.87683501750875,23.648027413706856,0.0,0.0,1.0,0.0,0.0,14.249111155577785,22.959693246623313,0.0,0.0,1.0,0.0,67.7336668334167,46.60772066033018,3.111655827913957,0.6596298149074538,0.6596298149074538,-1.3322676295501878e-15,-1.1102230246251565e-16,"[((2, 0), 4441), ((0, 4), 3376), ((1, 2), 2178)]",[-1.11022302e-16  0.00000000e+00],0.0,0.0,1.0,0.0,0.0,6.6311149036057175,24.123235966568316,0.0,0.0,1.0,0.0,0.0,14.131995060387075,22.813994137452493,0.0,0.0,1.0,0.0,67.7003400680136,46.93723010402083,3.343268653730746,0.7811562312462492,0.7811562312462492,-1.3322676295501878e-15,-1.1102230246251565e-16,"[((2, 0), 5006), ((0, 4), 3329), ((1, 2), 1663)]",[-1.11022302e-16  0.00000000e+00]
