run_name,game_name,seed,config,alg,base_game_name,information_policy,activity_policy,undersell_policy,tiebreaking_policy,grace_rounds,clock_speed,value_structure,rule,rho,n_types,deviations,no_error,t,walltime,nash_conv,rewards,nash_conv_frac,heuristic_conv,heuristic_conv_frac,rewards_0,nc_player_improvements_0,nc_player_improvements_frac_0,hc_player_improvements_0,hc_player_improvements_frac_0,rewards_1,nc_player_improvements_1,nc_player_improvements_frac_1,hc_player_improvements_1,hc_player_improvements_frac_1,total_entropy,avg_entropy,avg_mode_probabilities,p0_expected_exposure,p0_exposure_frac,p0_utility,p0_payment,p0_total_entropies,p0_avg_entropies,p0_avg_mode_probabilities,p1_expected_exposure,p1_exposure_frac,p1_utility,p1_payment,p1_total_entropies,p1_avg_entropies,p1_avg_mode_probabilities,exposure_frac,total_welfare,total_revenue,auction_lengths,num_lotteries,p_lottery,unsold_activity,unsold_licenses,common_allocations,unsold,straightforward_total_entropy,straightforward_avg_entropy,straightforward_avg_mode_probabilities,straightforward_p0_expected_exposure,straightforward_p0_exposure_frac,straightforward_p0_utility,straightforward_p0_payment,straightforward_p0_total_entropies,straightforward_p0_avg_entropies,straightforward_p0_avg_mode_probabilities,straightforward_p1_expected_exposure,straightforward_p1_exposure_frac,straightforward_p1_utility,straightforward_p1_payment,straightforward_p1_total_entropies,straightforward_p1_avg_entropies,straightforward_p1_avg_mode_probabilities,straightforward_exposure_frac,straightforward_total_welfare,straightforward_total_revenue,straightforward_auction_lengths,straightforward_num_lotteries,straightforward_p_lottery,straightforward_unsold_activity,straightforward_unsold_licenses,straightforward_common_allocations,straightforward_unsold,straightforward_nash_conv
jan19_jan19_8_base_dev1000_rho0_t2-cfr_port_10_extexternal_plus_linear-103,jan19/jan19_8_base_dev1000_rho0_t2.json,103,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_8_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,2,1000,True,114501,"(3601.1322984695435,)",0.0,"[8.784401521216973, 20.34800040032025]",0.0,0.0,0.0,8.784401521216973,0.0,0.0,0.0,0.0,20.34800040032025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.784401521216973,19.717499999999994,0.0,0.0,1.0,0.0,0.0,20.34800040032025,23.152500000000007,0.0,0.0,1.0,0.0,72.00240192153723,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],0.0,0.0,1.0,0.0,0.0,8.784401521216973,19.717499999999994,0.0,0.0,1.0,0.0,0.0,20.34800040032025,23.152500000000007,0.0,0.0,1.0,0.0,72.00240192153723,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],0.0
jan19_jan19_8_base_dev1000_rho0_t2-cfr_port_10_extexternal_plus_linear-101,jan19/jan19_8_base_dev1000_rho0_t2.json,101,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_8_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,2,1000,True,114001,"(3603.7267916202545,)",0.0,"[8.784401521216973, 20.34800040032025]",0.0,0.0,0.0,8.784401521216973,0.0,0.0,0.0,0.0,20.34800040032025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.784401521216973,19.717499999999994,0.0,0.0,1.0,0.0,0.0,20.34800040032025,23.152500000000007,0.0,0.0,1.0,0.0,72.00240192153723,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],0.0,0.0,1.0,0.0,0.0,8.784401521216973,19.717499999999994,0.0,0.0,1.0,0.0,0.0,20.34800040032025,23.152500000000007,0.0,0.0,1.0,0.0,72.00240192153723,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],0.0
jan19_jan19_8_base_dev1000_rho0_t2-cfr_port_10_extexternal_plus_linear-104,jan19/jan19_8_base_dev1000_rho0_t2.json,104,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_8_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_PLAYER,1,0.05,quasi_linear,base,0.0,2,1000,True,124001,"(3605.7088346481323,)",0.0,"[8.784401521216973, 20.34800040032025]",0.0,0.0,0.0,8.784401521216973,0.0,0.0,0.0,0.0,20.34800040032025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.784401521216973,19.717499999999994,0.0,0.0,1.0,0.0,0.0,20.34800040032025,23.152500000000007,0.0,0.0,1.0,0.0,72.00240192153723,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],0.0,0.0,1.0,0.0,0.0,8.784401521216973,19.717499999999994,0.0,0.0,1.0,0.0,0.0,20.34800040032025,23.152500000000007,0.0,0.0,1.0,0.0,72.00240192153723,42.870000000000005,3.0,0.0,0.0,0.0,0.0,"[((1, 1), 9992)]",[0. 0.],0.0
jan19_jan19_16_base_dev1000_rho0_t4_tie_break-cfr_port_10_extexternal_plus_linear_no_trem-100,jan19/jan19_16_base_dev1000_rho0_t4_tie_break.json,100,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_16_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,4,1000,True,37001,"(3620.83234834671,)",0.0,"[14.858667325395237, 6.726761431859113]",0.0,0.0,0.0,14.858667325395237,0.0,0.0,0.0,0.0,6.726761431859113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.858667325395237,20.85255941064639,0.0,0.0,1.0,0.0,0.0,6.726761431859113,22.39891397338404,0.0,0.0,1.0,0.0,64.83690214128477,43.25147338403042,3.247148288973384,0.0,0.0,0.0,0.0,"[((1, 1), 7524), ((0, 3), 2470)]",[0. 0.],0.0,0.0,1.0,0.0,0.0,12.533561481677369,20.32018239515958,0.0,0.0,1.0,0.0,0.0,6.059337048925944,20.356338248484835,0.0,0.0,1.0,0.0,59.26941917424772,40.676520643644416,3.4966510046985904,0.3798860341897431,0.3798860341897431,3.0194941517544733,0.2516245126462061,"[((1, 1), 4397), ((0, 3), 3089), ((0, 2), 2517)]",[0.25162451 0.        ],1.9959284921874998
jan19_jan19_16_base_dev1000_rho0_t4_tie_break-cfr_port_10_extexternal_plus_linear_no_trem-101,jan19/jan19_16_base_dev1000_rho0_t4_tie_break.json,101,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_16_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,4,1000,True,38501,"(3607.398998737335,)",0.0,"[14.858667325395237, 6.726761431859113]",0.0,0.0,0.0,14.858667325395237,0.0,0.0,0.0,0.0,6.726761431859113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.858667325395237,20.85255941064639,0.0,0.0,1.0,0.0,0.0,6.726761431859113,22.39891397338404,0.0,0.0,1.0,0.0,64.83690214128477,43.25147338403042,3.247148288973384,0.0,0.0,0.0,0.0,"[((1, 1), 7524), ((0, 3), 2470)]",[0. 0.],0.0,0.0,1.0,0.0,0.0,12.533561481677369,20.32018239515958,0.0,0.0,1.0,0.0,0.0,6.059337048925944,20.356338248484835,0.0,0.0,1.0,0.0,59.26941917424772,40.676520643644416,3.4966510046985904,0.3798860341897431,0.3798860341897431,3.0194941517544733,0.2516245126462061,"[((1, 1), 4397), ((0, 3), 3089), ((0, 2), 2517)]",[0.25162451 0.        ],1.9959284921874998
jan19_jan19_16_base_dev1000_rho0_t4_tie_break-cfr_port_10_extexternal_plus_linear_no_trem-102,jan19/jan19_16_base_dev1000_rho0_t4_tie_break.json,102,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_16_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,4,1000,True,36501,"(3622.0299787521362,)",0.0,"[14.858667325395237, 6.726761431859113]",0.0,0.0,0.0,14.858667325395237,0.0,0.0,0.0,0.0,6.726761431859113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.858667325395237,20.85255941064639,0.0,0.0,1.0,0.0,0.0,6.726761431859113,22.39891397338404,0.0,0.0,1.0,0.0,64.83690214128477,43.25147338403042,3.247148288973384,0.0,0.0,0.0,0.0,"[((1, 1), 7524), ((0, 3), 2470)]",[0. 0.],0.0,0.0,1.0,0.0,0.0,12.533561481677369,20.32018239515958,0.0,0.0,1.0,0.0,0.0,6.059337048925944,20.356338248484835,0.0,0.0,1.0,0.0,59.26941917424772,40.676520643644416,3.4966510046985904,0.3798860341897431,0.3798860341897431,3.0194941517544733,0.2516245126462061,"[((1, 1), 4397), ((0, 3), 3089), ((0, 2), 2517)]",[0.25162451 0.        ],1.9959284921874998
jan19_jan19_16_base_dev1000_rho0_t4_tie_break-cfr_port_10_extexternal_plus_linear_no_trem-103,jan19/jan19_16_base_dev1000_rho0_t4_tie_break.json,103,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_16_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,4,1000,True,33001,"(3637.3557052612305,)",0.0,"[14.164519583541768, 7.218608345422709]",0.0,0.0,0.0,14.164519583541768,0.0,0.0,0.0,0.0,7.218608345422709,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.164519583541768,22.31071803526764,0.0,0.0,1.0,0.0,0.0,7.218608345422709,21.527864891195602,0.0,0.0,1.0,0.0,65.22171085542772,43.83858292646323,3.621310655327664,0.0,0.0,-2.220446049250313e-16,-1.1102230246251565e-16,"[((0, 3), 6269), ((1, 1), 3726)]",[ 1.11022302e-16 -2.22044605e-16],0.0,0.0,1.0,0.0,0.0,12.533561481677369,20.32018239515958,0.0,0.0,1.0,0.0,0.0,6.059337048925944,20.356338248484835,0.0,0.0,1.0,0.0,59.26941917424772,40.676520643644416,3.4966510046985904,0.3798860341897431,0.3798860341897431,3.0194941517544733,0.2516245126462061,"[((1, 1), 4397), ((0, 3), 3089), ((0, 2), 2517)]",[0.25162451 0.        ],1.9959284921874998
jan19_jan19_16_base_dev1000_rho0_t4_tie_break-cfr_port_10_extexternal_plus_linear_no_trem-104,jan19/jan19_16_base_dev1000_rho0_t4_tie_break.json,104,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_16_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,4,1000,True,35501,"(3633.8772180080414,)",0.0,"[14.164519583541768, 7.218608345422709]",0.0,0.0,0.0,14.164519583541768,0.0,0.0,0.0,0.0,7.218608345422709,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.164519583541768,22.31071803526764,0.0,0.0,1.0,0.0,0.0,7.218608345422709,21.527864891195602,0.0,0.0,1.0,0.0,65.22171085542772,43.83858292646323,3.621310655327664,0.0,0.0,-2.220446049250313e-16,-1.1102230246251565e-16,"[((0, 3), 6269), ((1, 1), 3726)]",[ 1.11022302e-16 -2.22044605e-16],0.0,0.0,1.0,0.0,0.0,12.533561481677369,20.32018239515958,0.0,0.0,1.0,0.0,0.0,6.059337048925944,20.356338248484835,0.0,0.0,1.0,0.0,59.26941917424772,40.676520643644416,3.4966510046985904,0.3798860341897431,0.3798860341897431,3.0194941517544733,0.2516245126462061,"[((1, 1), 4397), ((0, 3), 3089), ((0, 2), 2517)]",[0.25162451 0.        ],1.9959284921874998
jan19_jan19_16_base_dev1000_rho0_t4_tie_break-cfr_port_10_extexternal_plus_linear-100,jan19/jan19_16_base_dev1000_rho0_t4_tie_break.json,100,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_16_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,4,1000,True,36501,"(3609.323590517044,)",0.0,"[14.858667325395237, 6.726761431859113]",0.0,0.0,0.0,14.858667325395237,0.0,0.0,0.0,0.0,6.726761431859113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.858667325395237,20.85255941064639,0.0,0.0,1.0,0.0,0.0,6.726761431859113,22.39891397338404,0.0,0.0,1.0,0.0,64.83690214128477,43.25147338403042,3.247148288973384,0.0,0.0,0.0,0.0,"[((1, 1), 7524), ((0, 3), 2470)]",[0. 0.],0.0,0.0,1.0,0.0,0.0,12.533561481677369,20.32018239515958,0.0,0.0,1.0,0.0,0.0,6.059337048925944,20.356338248484835,0.0,0.0,1.0,0.0,59.26941917424772,40.676520643644416,3.4966510046985904,0.3798860341897431,0.3798860341897431,3.0194941517544733,0.2516245126462061,"[((1, 1), 4397), ((0, 3), 3089), ((0, 2), 2517)]",[0.25162451 0.        ],1.9959284921874998
jan19_jan19_16_base_dev1000_rho0_t4_tie_break-cfr_port_10_extexternal_plus_linear-101,jan19/jan19_16_base_dev1000_rho0_t4_tie_break.json,101,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_16_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,4,1000,True,36001,"(3610.2993597984314,)",0.0,"[14.164519583541768, 7.218608345422709]",0.0,0.0,0.0,14.164519583541768,0.0,0.0,0.0,0.0,7.218608345422709,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.164519583541768,22.31071803526764,0.0,0.0,1.0,0.0,0.0,7.218608345422709,21.527864891195602,0.0,0.0,1.0,0.0,65.22171085542772,43.83858292646323,3.621310655327664,0.0,0.0,-2.220446049250313e-16,-1.1102230246251565e-16,"[((0, 3), 6269), ((1, 1), 3726)]",[ 1.11022302e-16 -2.22044605e-16],0.0,0.0,1.0,0.0,0.0,12.533561481677369,20.32018239515958,0.0,0.0,1.0,0.0,0.0,6.059337048925944,20.356338248484835,0.0,0.0,1.0,0.0,59.26941917424772,40.676520643644416,3.4966510046985904,0.3798860341897431,0.3798860341897431,3.0194941517544733,0.2516245126462061,"[((1, 1), 4397), ((0, 3), 3089), ((0, 2), 2517)]",[0.25162451 0.        ],1.9959284921874998
jan19_jan19_16_base_dev1000_rho0_t4_tie_break-cfr_port_10_extexternal_plus_linear-102,jan19/jan19_16_base_dev1000_rho0_t4_tie_break.json,102,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_16_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,4,1000,True,34501,"(3643.4162936210632,)",0.0,"[14.858667325395237, 6.726761431859113]",0.0,0.0,0.0,14.858667325395237,0.0,0.0,0.0,0.0,6.726761431859113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.858667325395237,20.85255941064639,0.0,0.0,1.0,0.0,0.0,6.726761431859113,22.39891397338404,0.0,0.0,1.0,0.0,64.83690214128477,43.25147338403042,3.247148288973384,0.0,0.0,0.0,0.0,"[((1, 1), 7524), ((0, 3), 2470)]",[0. 0.],0.0,0.0,1.0,0.0,0.0,12.533561481677369,20.32018239515958,0.0,0.0,1.0,0.0,0.0,6.059337048925944,20.356338248484835,0.0,0.0,1.0,0.0,59.26941917424772,40.676520643644416,3.4966510046985904,0.3798860341897431,0.3798860341897431,3.0194941517544733,0.2516245126462061,"[((1, 1), 4397), ((0, 3), 3089), ((0, 2), 2517)]",[0.25162451 0.        ],1.9959284921874998
jan19_jan19_16_base_dev1000_rho0_t4_tie_break-cfr_port_10_extexternal_plus_linear-103,jan19/jan19_16_base_dev1000_rho0_t4_tie_break.json,103,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_16_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,4,1000,True,36001,"(3640.887297153473,)",0.0,"[14.858667325395237, 6.726761431859113]",0.0,0.0,0.0,14.858667325395237,0.0,0.0,0.0,0.0,6.726761431859113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.858667325395237,20.85255941064639,0.0,0.0,1.0,0.0,0.0,6.726761431859113,22.39891397338404,0.0,0.0,1.0,0.0,64.83690214128477,43.25147338403042,3.247148288973384,0.0,0.0,0.0,0.0,"[((1, 1), 7524), ((0, 3), 2470)]",[0. 0.],0.0,0.0,1.0,0.0,0.0,12.533561481677369,20.32018239515958,0.0,0.0,1.0,0.0,0.0,6.059337048925944,20.356338248484835,0.0,0.0,1.0,0.0,59.26941917424772,40.676520643644416,3.4966510046985904,0.3798860341897431,0.3798860341897431,3.0194941517544733,0.2516245126462061,"[((1, 1), 4397), ((0, 3), 3089), ((0, 2), 2517)]",[0.25162451 0.        ],1.9959284921874998
jan19_jan19_16_base_dev1000_rho0_t4_tie_break-cfr_port_10_extexternal_plus_linear-104,jan19/jan19_16_base_dev1000_rho0_t4_tie_break.json,104,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_16_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,0.0,4,1000,True,35251,"(3629.921620130539,)",0.0,"[14.164519583541768, 7.218608345422709]",0.0,0.0,0.0,14.164519583541768,0.0,0.0,0.0,0.0,7.218608345422709,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.164519583541768,22.31071803526764,0.0,0.0,1.0,0.0,0.0,7.218608345422709,21.527864891195602,0.0,0.0,1.0,0.0,65.22171085542772,43.83858292646323,3.621310655327664,0.0,0.0,-2.220446049250313e-16,-1.1102230246251565e-16,"[((0, 3), 6269), ((1, 1), 3726)]",[ 1.11022302e-16 -2.22044605e-16],0.0,0.0,1.0,0.0,0.0,12.533561481677369,20.32018239515958,0.0,0.0,1.0,0.0,0.0,6.059337048925944,20.356338248484835,0.0,0.0,1.0,0.0,59.26941917424772,40.676520643644416,3.4966510046985904,0.3798860341897431,0.3798860341897431,3.0194941517544733,0.2516245126462061,"[((1, 1), 4397), ((0, 3), 3089), ((0, 2), 2517)]",[0.25162451 0.        ],1.9959284921874998
jan19_jan19_18_base_dev1000_rho1_t4_tie_break-cfr_port_10_extexternal_plus_linear_no_trem-100,jan19/jan19_18_base_dev1000_rho1_t4_tie_break.json,100,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_18_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,4,1000,True,37251,"(3607.3684482574463,)",0.0,"[17.097338201714635, 12.754390810693772]",0.0,0.0,0.0,17.097338201714635,0.0,0.0,0.0,0.0,12.754390810693772,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.097338201714635,22.392125788051647,0.0,0.0,1.0,0.0,0.0,12.754390810693772,20.862783848694086,0.0,0.0,1.0,0.0,73.10663864915415,43.25490963674572,3.2493745621935353,0.0,0.0,0.0,0.0,"[((0, 3), 7501), ((1, 1), 2492)]",[0. 0.],0.0,0.0,1.0,0.0,0.0,16.122558501431456,20.709409422694243,0.0,0.0,1.0,0.0,0.0,11.690263809584518,20.92459438775453,0.0,0.0,1.0,0.0,69.44682612146475,41.634003810448775,3.4837902741644986,0.24914948969381628,0.24914948969381628,2.0160096057634584,0.1680008004802882,"[((1, 1), 4182), ((0, 3), 4133), ((0, 2), 1679)]",[0.1680008 0.       ],
jan19_jan19_18_base_dev1000_rho1_t4_tie_break-cfr_port_10_extexternal_plus_linear_no_trem-101,jan19/jan19_18_base_dev1000_rho1_t4_tie_break.json,101,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_18_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,4,1000,True,36001,"(3609.22869682312,)",0.0,"[17.097338201714635, 12.754390810693772]",0.0,0.0,0.0,17.097338201714635,0.0,0.0,0.0,0.0,12.754390810693772,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.097338201714635,22.392125788051647,0.0,0.0,1.0,0.0,0.0,12.754390810693772,20.862783848694086,0.0,0.0,1.0,0.0,73.10663864915415,43.25490963674572,3.2493745621935353,0.0,0.0,0.0,0.0,"[((0, 3), 7501), ((1, 1), 2492)]",[0. 0.],0.0,0.0,1.0,0.0,0.0,16.122558501431456,20.709409422694243,0.0,0.0,1.0,0.0,0.0,11.690263809584518,20.92459438775453,0.0,0.0,1.0,0.0,69.44682612146475,41.634003810448775,3.4837902741644986,0.24914948969381628,0.24914948969381628,2.0160096057634584,0.1680008004802882,"[((1, 1), 4182), ((0, 3), 4133), ((0, 2), 1679)]",[0.1680008 0.       ],
jan19_jan19_18_base_dev1000_rho1_t4_tie_break-cfr_port_10_extexternal_plus_linear_no_trem-102,jan19/jan19_18_base_dev1000_rho1_t4_tie_break.json,102,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_18_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,4,1000,True,38758,"(3600.0028188228607,)",0.0,"[17.097338201714635, 12.754390810693772]",0.0,0.0,0.0,17.097338201714635,0.0,0.0,0.0,0.0,12.754390810693772,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.097338201714635,22.392125788051647,0.0,0.0,1.0,0.0,0.0,12.754390810693772,20.862783848694086,0.0,0.0,1.0,0.0,73.10663864915415,43.25490963674572,3.2493745621935353,0.0,0.0,0.0,0.0,"[((0, 3), 7501), ((1, 1), 2492)]",[0. 0.],0.0,0.0,1.0,0.0,0.0,16.122558501431456,20.709409422694243,0.0,0.0,1.0,0.0,0.0,11.690263809584518,20.92459438775453,0.0,0.0,1.0,0.0,69.44682612146475,41.634003810448775,3.4837902741644986,0.24914948969381628,0.24914948969381628,2.0160096057634584,0.1680008004802882,"[((1, 1), 4182), ((0, 3), 4133), ((0, 2), 1679)]",[0.1680008 0.       ],
jan19_jan19_18_base_dev1000_rho1_t4_tie_break-cfr_port_10_extexternal_plus_linear_no_trem-103,jan19/jan19_18_base_dev1000_rho1_t4_tie_break.json,103,cfr_port_10_extexternal_plus_linear_no_trem,cfr_external_linear,jan19_18_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,4,1000,True,36251,"(3632.7149262428284,)",0.0,"[17.097338201714635, 12.754390810693772]",0.0,0.0,0.0,17.097338201714635,0.0,0.0,0.0,0.0,12.754390810693772,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.097338201714635,22.392125788051647,0.0,0.0,1.0,0.0,0.0,12.754390810693772,20.862783848694086,0.0,0.0,1.0,0.0,73.10663864915415,43.25490963674572,3.2493745621935353,0.0,0.0,0.0,0.0,"[((0, 3), 7501), ((1, 1), 2492)]",[0. 0.],0.0,0.0,1.0,0.0,0.0,16.122558501431456,20.709409422694243,0.0,0.0,1.0,0.0,0.0,11.690263809584518,20.92459438775453,0.0,0.0,1.0,0.0,69.44682612146475,41.634003810448775,3.4837902741644986,0.24914948969381628,0.24914948969381628,2.0160096057634584,0.1680008004802882,"[((1, 1), 4182), ((0, 3), 4133), ((0, 2), 1679)]",[0.1680008 0.       ],
jan19_jan19_18_base_dev1000_rho1_t4_tie_break-cfr_port_10_extexternal_plus_linear-100,jan19/jan19_18_base_dev1000_rho1_t4_tie_break.json,100,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_18_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,4,1000,True,33751,"(3638.8162565231323,)",0.0,"[17.457721426490213, 11.975591942084751]",0.0,0.0,0.0,17.457721426490213,0.0,0.0,0.0,0.0,11.975591942084751,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.457721426490213,21.529470655274224,0.0,0.0,1.0,0.0,0.0,11.975591942084751,22.308599816102888,0.0,0.0,1.0,0.0,73.27138383995207,43.83807047137711,3.62099679743795,0.0,0.0,0.0,0.0,"[((1, 1), 6263), ((0, 3), 3729)]",[0. 0.],0.0,0.0,1.0,0.0,0.0,16.122558501431456,20.709409422694243,0.0,0.0,1.0,0.0,0.0,11.690263809584518,20.92459438775453,0.0,0.0,1.0,0.0,69.44682612146475,41.634003810448775,3.4837902741644986,0.24914948969381628,0.24914948969381628,2.0160096057634584,0.1680008004802882,"[((1, 1), 4182), ((0, 3), 4133), ((0, 2), 1679)]",[0.1680008 0.       ],
jan19_jan19_18_base_dev1000_rho1_t4_tie_break-cfr_port_10_extexternal_plus_linear-101,jan19/jan19_18_base_dev1000_rho1_t4_tie_break.json,101,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_18_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,4,1000,True,36501,"(3636.8209285736084,)",0.0,"[17.457721426490213, 11.975591942084751]",0.0,0.0,0.0,17.457721426490213,0.0,0.0,0.0,0.0,11.975591942084751,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.457721426490213,21.529470655274224,0.0,0.0,1.0,0.0,0.0,11.975591942084751,22.308599816102888,0.0,0.0,1.0,0.0,73.27138383995207,43.83807047137711,3.62099679743795,0.0,0.0,0.0,0.0,"[((1, 1), 6263), ((0, 3), 3729)]",[0. 0.],0.0,0.0,1.0,0.0,0.0,16.122558501431456,20.709409422694243,0.0,0.0,1.0,0.0,0.0,11.690263809584518,20.92459438775453,0.0,0.0,1.0,0.0,69.44682612146475,41.634003810448775,3.4837902741644986,0.24914948969381628,0.24914948969381628,2.0160096057634584,0.1680008004802882,"[((1, 1), 4182), ((0, 3), 4133), ((0, 2), 1679)]",[0.1680008 0.       ],
jan19_jan19_18_base_dev1000_rho1_t4_tie_break-cfr_port_10_extexternal_plus_linear-103,jan19/jan19_18_base_dev1000_rho1_t4_tie_break.json,103,cfr_port_10_extexternal_plus_linear,cfr_external_linear,jan19_18_base,SHOW_DEMAND,ON,UNDERSELL,DROP_BY_LICENSE,1,0.05,quasi_linear,tie_break,1.0,4,1000,True,42501,"(3618.7040350437164,)",0.0,"[17.097338201714635, 12.754390810693772]",0.0,0.0,0.0,17.097338201714635,0.0,0.0,0.0,0.0,12.754390810693772,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.097338201714635,22.392125788051647,0.0,0.0,1.0,0.0,0.0,12.754390810693772,20.862783848694086,0.0,0.0,1.0,0.0,73.10663864915415,43.25490963674572,3.2493745621935353,0.0,0.0,0.0,0.0,"[((0, 3), 7501), ((1, 1), 2492)]",[0. 0.],0.0,0.0,1.0,0.0,0.0,16.122558501431456,20.709409422694243,0.0,0.0,1.0,0.0,0.0,11.690263809584518,20.92459438775453,0.0,0.0,1.0,0.0,69.44682612146475,41.634003810448775,3.4837902741644986,0.24914948969381628,0.24914948969381628,2.0160096057634584,0.1680008004802882,"[((1, 1), 4182), ((0, 3), 4133), ((0, 2), 1679)]",[0.1680008 0.       ],
