global_step,nash_conv,_runtime,base_game_name,rule,cfg,rho,seed
4200,0.0,462.246874332428,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
4300,0.0,481.8158631324768,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
4400,0.0,501.89991521835327,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
4500,0.0,521.9194014072418,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
4600,0.0,541.6935987472534,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
4700,0.0,561.5202069282532,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
4800,0.0,654.6818380355835,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
4900,0.0,677.7871749401093,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
5000,0.0,701.1815867424011,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
5100,0.0,725.2282705307007,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
5200,0.0,749.645619392395,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
5300,0.0,773.9727947711945,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
5400,0.0,798.5908517837524,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
5500,0.0,824.3068072795868,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
5600,0.0,850.9712307453156,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
5700,0.0,878.3801777362823,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
5800,0.0,906.4709298610687,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
5900,0.0,935.1628103256226,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
6000,0.0,964.464649438858,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
6100,0.0,994.4682199954987,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
6200,0.0,1025.2248239517212,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
6300,0.0,1056.9422554969788,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
6400,0.0,1089.16241812706,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
6500,0.0,1122.39186501503,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
6600,0.0,1156.2590663433075,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
6700,0.0,1191.1294894218445,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
6800,0.0,1226.635482788086,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
6900,0.0,1262.6978523731232,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
7000,0.0,1300.2102029323578,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
7100,0.0,1338.794112920761,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
7200,0.0,1378.5605115890503,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
7300,0.0,1419.7508387565613,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
7400,0.0,1461.941639661789,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
7500,0.0,1504.9717009067535,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
7600,0.0,1549.4053900241852,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
7700,0.0,1593.3796417713165,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
7800,0.0,1635.9488892555237,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
7900,0.0,1675.7129082679749,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
8000,0.0,1716.406619310379,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
8100,0.0,1759.2666537761688,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
8200,0.0,1809.2002122402191,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
8300,0.0,1859.2217750549316,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
8400,0.0,1910.4243857860565,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
8500,0.0,1962.0616068840027,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
8600,0.0,2007.491904258728,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
8700,0.0,2053.692548274994,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
8800,0.0,2101.1916358470917,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
8900,0.0,2150.025945663452,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
9000,0.0,2203.876673221588,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
9100,0.0,2264.161026954651,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
9200,0.0,2325.9206936359406,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
9300,0.0,2390.317129611969,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
9400,0.0,2455.792949438095,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
9500,0.0,2517.1448981761932,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
9700,0.0,2946.9869220256805,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
9800,0.0,3020.186329603195,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
9900,0.0,3094.962483882904,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
10000,0.0,3171.4994559288025,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
10100,0.0,3250.0551023483276,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
10200,0.0,3327.0033628940582,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
10300,0.0,3403.3278937339783,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
10400,0.0,3479.362685918808,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
10500,0.0,3554.2606949806213,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
10600,0.0,3638.1297817230225,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,103
100,1.6485272283199635,20.332606315612793,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
200,0.0,24.199971675872803,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
300,0.0,28.206063508987427,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
400,0.0,31.645862102508545,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
500,0.0,35.29244518280029,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
600,0.0,39.87796998023987,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
700,0.0,43.942243814468384,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
800,0.0,48.26556849479675,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
900,0.0,52.99082970619202,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
1000,0.0,57.749860525131226,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
1100,0.0,62.7266309261322,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
1200,0.0,71.14607834815979,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
1300,0.0,76.79872584342957,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
1400,0.0,82.62316155433655,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
1500,0.0,88.67043805122375,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
1600,0.0,95.13557529449463,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
1700,0.0,102.03690695762634,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
1800,0.0,108.98123407363892,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
1900,0.0,116.24081754684448,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
2000,0.0,123.78168416023254,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
2100,0.0,131.7234959602356,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
2200,0.0,140.01702523231506,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
2300,0.0,148.54748368263245,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
2400,0.0,157.26078867912292,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
2500,0.0,182.91916251182556,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
2600,0.0,193.87528586387634,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
2700,0.0,205.23163080215454,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
2800,0.0,216.7376275062561,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
2900,0.0,228.72750520706177,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
3000,0.0,241.33723139762878,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
3100,0.0,254.20329976081848,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
3200,0.0,267.55069398880005,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
3300,0.0,281.2554774284363,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
3400,0.0,295.2479078769684,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
3500,0.0,309.566730260849,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
3600,0.0,324.35994935035706,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
3700,0.0,339.60684633255005,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
3800,0.0,355.1974401473999,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
3900,0.0,371.3845956325531,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
4000,0.0,387.98573994636536,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
4100,0.0,405.09298300743103,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
4200,0.0,422.38481521606445,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
4300,0.0,440.053010225296,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
4400,0.0,457.8023684024811,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
4500,0.0,476.13276267051697,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
4600,0.0,494.9470660686493,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
4700,0.0,514.3019008636475,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
4800,0.0,533.9757895469666,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
4900,0.0,553.8790302276611,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
5000,0.0,642.8896520137787,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
5100,0.0,663.8959293365479,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
5200,0.0,685.1076152324677,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
5300,0.0,706.7053940296173,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
5400,0.0,728.6650531291962,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
5500,0.0,751.2090518474579,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
5600,0.0,774.1406893730164,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
5700,0.0,797.7154123783112,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
5800,0.0,821.8765051364899,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
5900,0.0,846.0110805034637,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
6000,0.0,869.8216950893402,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
6100,0.0,894.4395923614502,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
6200,0.0,920.1554832458496,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
6300,0.0,946.5792741775513,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
6400,0.0,973.5505480766296,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
6500,0.0,1001.2064163684845,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
6600,0.0,1029.2923464775085,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
6700,0.0,1058.1455454826355,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
6800,0.0,1087.7151987552643,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
6900,0.0,1118.400506734848,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
7000,0.0,1149.6868295669556,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
7100,0.0,1181.9265246391296,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
7200,0.0,1214.718833208084,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
7300,0.0,1248.499144077301,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
7400,0.0,1282.7691538333893,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
7500,0.0,1318.0338244438171,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
7600,0.0,1354.114669561386,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
7700,0.0,1390.9956085681915,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
7800,0.0,1428.9894261360168,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
7900,0.0,1468.16663646698,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
8000,0.0,1507.8393669128418,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
8100,0.0,1548.836885213852,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
8200,0.0,1590.5978066921234,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
8300,0.0,1633.2737338542938,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
8400,0.0,1677.350171327591,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
8500,0.0,1722.2715303897858,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
8600,0.0,1767.2974717617035,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
8700,0.0,1813.6864981651306,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
8800,0.0,1861.1178328990936,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
8900,0.0,1909.1287727355957,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
9000,0.0,1958.641888141632,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
9100,0.0,2009.1597232818604,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
9200,0.0,2060.7766766548157,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
9300,0.0,2112.9215846061707,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
9400,0.0,2166.6895940303802,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
9500,0.0,2221.552431821823,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
9600,0.0,2277.0833551883698,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
9700,0.0,2334.285231113434,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
9800,0.0,2392.546068906784,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
9900,0.0,2451.681663751602,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
10000,0.0,2511.8414821624756,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
10200,0.0,2890.468245744705,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
10300,0.0,2957.290917158127,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
10400,0.0,3023.908549785614,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
10500,0.0,3090.642040014267,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
10600,0.0,3158.322769641876,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
10700,0.0,3227.1257815361023,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
10800,0.0,3298.7501323223114,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
10900,0.0,3369.1943464279175,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
11000,0.0,3442.7544877529144,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
11100,0.0,3515.3268587589264,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
11200,0.0,3590.783604860306,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
11300,0.0,3669.046415090561,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,102
100,0.0,19.303739070892334,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
200,0.0,23.135291814804077,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
300,0.0,27.240167140960693,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
400,0.0,31.062496185302734,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
500,0.0,35.26687979698181,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
600,0.0,40.34763312339783,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
700,0.0,44.90143942832947,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
800,0.0,49.74484610557556,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
900,0.0,54.87346076965332,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
1000,0.0,60.02699589729309,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
1100,0.0,65.50943303108215,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
1200,0.0,74.72959208488464,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
1300,0.0,81.18249988555908,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
1400,0.0,87.67895293235779,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
1500,0.0,94.51894688606262,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
1600,0.0,101.63730072975159,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
1700,0.0,109.1689703464508,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
1800,0.0,116.98440194129944,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
1900,0.0,125.30184769630432,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
2000,0.0,133.80271196365356,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
2100,0.0,142.50861406326294,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
2200,0.0,151.48334336280823,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
2300,0.0,160.82512307167053,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
2400,0.0,186.77557635307312,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
2500,0.0,198.4722170829773,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
2600,0.0,210.52942204475403,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
2700,0.0,223.03760385513306,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
2800,0.0,235.88278985023499,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
2900,0.0,249.2475242614746,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
3000,0.0,262.9601671695709,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
3100,0.0,277.3833906650543,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
3200,0.0,292.1012496948242,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
3300,0.0,307.2943489551544,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
3400,0.0,322.9177029132843,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
3500,0.0,339.13600850105286,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
3600,0.0,355.8871953487396,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
3700,0.0,373.1396758556366,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
3800,0.0,390.89430499076843,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
3900,0.0,409.09931230545044,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
4000,0.0,427.9575366973877,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
4100,0.0,447.44938254356384,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
4200,0.0,467.50098299980164,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
4300,0.0,488.64027166366577,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
4400,0.0,509.7339127063751,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
4500,0.0,530.9852032661438,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
4600,0.0,552.3698513507843,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
4700,0.0,576.9273273944855,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
4800,0.0,671.6975975036621,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
4900,0.0,698.8794708251953,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
5000,0.0,727.1562962532043,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
5100,0.0,756.5666134357452,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
5200,0.0,787.0678124427795,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
5300,0.0,819.1521010398865,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
5400,0.0,852.2630841732025,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
5500,0.0,887.7530596256256,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
5600,0.0,925.0234560966492,feb10_2p_5type_4,tie_break,cfr_10_no_trem/external_plus_linear_no_trem,0,101
