info_state,player,Allocation 0 A,Allocation 1 A,Bid (0 A),Bid (1 A),Bid (2 A),Price A,Utility 0,Utility 1,budget,my_bids,prob,round,terminal,total_demand,value
"MarginalValues:101, 99 Budget: 200
MarginalValues:47, 10.5 Budget: 200
Final bids: 1 | 1
Price: 17.7156
Round: 8",0,1.0,1.0,,,,17.7156,83.28439,29.284389999999995,,,4.42133074387135e-05,8,True,,
"MarginalValues:101, 99 Budget: 200
MarginalValues:47, 10.5 Budget: 200
Final bids: 2 | 0
Price: 17.7156
Round: 8",0,2.0,0.0,,,,17.7156,164.56878,0.0,,,0.0024931350350639,8,True,,
"Player 0
MarginalValues:101, 99 Budget: 2001 | 1 | 1 | 1 | 1 | 1 | 1 | 1
1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
3 | 3 | 3 | 3 | 3 | 3 | 3 | 3",0,,,0.010304591570196201,0.9896954084298037,0.0,21.4359,,,,"MarginalValues:101, 99 Budget: 2001 | 1 | 1 | 1 | 1 | 1 | 1 | 1",1.9259187412050845e-11,9,False,1 | 1 | 1 | 1 | 1 | 1 | 1 | 1,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 1 | 1 | 1 | 1 | 1 | 1 | 1
2 | 1 | 1 | 1 | 1 | 1 | 1 | 1
4 | 3 | 3 | 3 | 3 | 3 | 3 | 3",0,,,0.012296526212495003,0.987703473787505,0.0,21.4359,,,,"MarginalValues:101, 99 Budget: 2002 | 1 | 1 | 1 | 1 | 1 | 1 | 1",1.0759573168633916e-11,9,False,2 | 1 | 1 | 1 | 1 | 1 | 1 | 1,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 1 | 1 | 1 | 1 | 1 | 1
2 | 2 | 1 | 1 | 1 | 1 | 1 | 1
4 | 4 | 3 | 3 | 3 | 3 | 3 | 3",0,,,0.0088778888064536,0.9911221111935464,0.0,21.4359,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 1 | 1 | 1 | 1 | 1 | 1",9.935197912307567e-12,9,False,2 | 2 | 1 | 1 | 1 | 1 | 1 | 1,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 1 | 1 | 1 | 1 | 1
2 | 2 | 2 | 1 | 1 | 1 | 1 | 1
4 | 4 | 4 | 3 | 3 | 3 | 3 | 3",0,,,0.006395177319285301,0.9936048226807147,0.0,21.4359,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 1 | 1 | 1 | 1 | 1",9.194801846446538e-12,9,False,2 | 2 | 2 | 1 | 1 | 1 | 1 | 1,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 1 | 1 | 1 | 1
2 | 2 | 2 | 2 | 1 | 1 | 1 | 1
4 | 4 | 4 | 4 | 3 | 3 | 3 | 3",0,,,0.004598528963189401,0.9954014710368106,0.0,21.4359,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 1 | 1 | 1 | 1",8.524811404461753e-12,9,False,2 | 2 | 2 | 2 | 1 | 1 | 1 | 1,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 1 | 1 | 1
2 | 2 | 2 | 2 | 2 | 1 | 1 | 1
4 | 4 | 4 | 4 | 4 | 3 | 3 | 3",0,,,0.003301787059357301,0.9966982129406426,0.0,21.4359,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 1 | 1 | 1",7.915227207651417e-12,9,False,2 | 2 | 2 | 2 | 2 | 1 | 1 | 1,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 1 | 1
2 | 2 | 2 | 2 | 2 | 2 | 1 | 1
4 | 4 | 4 | 4 | 4 | 4 | 3 | 3",0,,,0.0023677214293767006,0.9976322785706233,0.0,21.4359,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 1 | 1",7.358521837871344e-12,9,False,2 | 2 | 2 | 2 | 2 | 2 | 1 | 1,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 1
2 | 2 | 2 | 2 | 2 | 2 | 2 | 1
4 | 4 | 4 | 4 | 4 | 4 | 4 | 3",0,,,0.0016959335598297001,0.9983040664401703,0.0,21.4359,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 1",3.775501079247182e-05,9,False,2 | 2 | 2 | 2 | 2 | 2 | 2 | 1,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
3 | 3 | 3 | 3 | 3 | 3 | 3 | 3",0,,,0.0,0.0,1.0,21.4359,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2",0.0012418215448289,9,False,2 | 2 | 2 | 2 | 2 | 2 | 2 | 2,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
4 | 3 | 3 | 3 | 3 | 3 | 3 | 3",0,,,0.0,0.0,1.0,21.4359,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2",1.7340408673705822e-06,9,False,2 | 2 | 2 | 2 | 2 | 2 | 2 | 2,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
4 | 4 | 3 | 3 | 3 | 3 | 3 | 3",0,,,0.0,0.0,1.0,21.4359,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2",1.1559531390964817e-06,9,False,2 | 2 | 2 | 2 | 2 | 2 | 2 | 2,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
4 | 4 | 4 | 3 | 3 | 3 | 3 | 3",0,,,0.0,0.0,1.0,21.4359,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2",7.705894727541545e-07,9,False,2 | 2 | 2 | 2 | 2 | 2 | 2 | 2,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
4 | 4 | 4 | 4 | 3 | 3 | 3 | 3",0,,,0.0,0.0,1.0,21.4359,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2",5.136978085416932e-07,9,False,2 | 2 | 2 | 2 | 2 | 2 | 2 | 2,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
4 | 4 | 4 | 4 | 4 | 3 | 3 | 3",0,,,0.0,0.0,1.0,21.4359,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2",3.424475140380213e-07,9,False,2 | 2 | 2 | 2 | 2 | 2 | 2 | 2,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
4 | 4 | 4 | 4 | 4 | 4 | 3 | 3",0,,,0.0,0.0,1.0,21.4359,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2",2.2828735717804694e-07,9,False,2 | 2 | 2 | 2 | 2 | 2 | 2 | 2,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
4 | 4 | 4 | 4 | 4 | 4 | 4 | 3",0,,,0.0,0.0,1.0,21.4359,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2",1.5218474577835616e-07,9,False,2 | 2 | 2 | 2 | 2 | 2 | 2 | 2,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
4 | 4 | 4 | 4 | 4 | 4 | 4 | 4",0,,,0.0,0.0,1.0,21.4359,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2",0.8389278797055054,9,False,2 | 2 | 2 | 2 | 2 | 2 | 2 | 2,
"MarginalValues:101, 99 Budget: 200
MarginalValues:47, 10.5 Budget: 200
Final bids: 0 | 2
Price: 19.4872
Round: 9",0,0.0,2.0,,,,19.4872,0.0,18.525657999999986,,,2.241072124123304e-07,9,True,,
"MarginalValues:101, 99 Budget: 200
MarginalValues:47, 10.5 Budget: 200
Final bids: 1 | 1
Price: 19.4872
Round: 9",0,1.0,1.0,,,,19.4872,81.512829,27.512828999999996,,,4.066107500270182e-05,9,True,,
"MarginalValues:101, 99 Budget: 200
MarginalValues:47, 10.5 Budget: 200
Final bids: 2 | 0
Price: 19.4872
Round: 9",0,2.0,0.0,,,,19.4872,161.025658,0.0,,,0.00124671893938,9,True,,
"Player 0
MarginalValues:101, 99 Budget: 2001 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3",0,,,0.005205940879600901,0.9947940591203991,0.0,23.5795,,,,"MarginalValues:101, 99 Budget: 2001 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1",6.353576450598597e-12,10,False,1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
2 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
4 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3",0,,,0.006224806603819101,0.9937751933961809,0.0,23.5795,,,,"MarginalValues:101, 99 Budget: 2002 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1",3.54242259837685e-12,10,False,2 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1
2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1
4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3",0,,,0.0044787058558115,0.9955212941441886,0.0,23.5795,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1",3.2823314433239968e-12,10,False,2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1
2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1
4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3",0,,,0.0032181694237510008,0.996781830576249,0.0,23.5795,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1",3.04533315274094e-12,10,False,2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 1 | 1 | 1 | 1 | 1
2 | 2 | 2 | 2 | 1 | 1 | 1 | 1 | 1
4 | 4 | 4 | 4 | 3 | 3 | 3 | 3 | 3",0,,,0.0023098865618510003,0.997690113438149,0.0,23.5795,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 1 | 1 | 1 | 1 | 1",2.8285366041042025e-12,10,False,2 | 2 | 2 | 2 | 1 | 1 | 1 | 1 | 1,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 1 | 1 | 1 | 1
2 | 2 | 2 | 2 | 2 | 1 | 1 | 1 | 1
4 | 4 | 4 | 4 | 4 | 3 | 3 | 3 | 3",0,,,0.0016563624859002,0.9983436375140998,0.0,23.5795,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 1 | 1 | 1 | 1",2.6296976042951065e-12,10,False,2 | 2 | 2 | 2 | 2 | 1 | 1 | 1 | 1,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 1 | 1 | 1
2 | 2 | 2 | 2 | 2 | 2 | 1 | 1 | 1
4 | 4 | 4 | 4 | 4 | 4 | 3 | 3 | 3",0,,,0.0011866704196706003,0.9988133295803294,0.0,23.5795,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 1 | 1 | 1",2.4470329693424263e-12,10,False,2 | 2 | 2 | 2 | 2 | 2 | 1 | 1 | 1,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 1 | 1
2 | 2 | 2 | 2 | 2 | 2 | 2 | 1 | 1
4 | 4 | 4 | 4 | 4 | 4 | 4 | 3 | 3",0,,,0.0,1.0,0.0,23.5795,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 1 | 1",2.279096320570721e-12,10,False,2 | 2 | 2 | 2 | 2 | 2 | 2 | 1 | 1,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 1
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 1
4 | 4 | 4 | 4 | 4 | 4 | 4 | 4 | 3",0,,,0.0,1.0,0.0,23.5795,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 1",3.5137540160672775e-05,10,False,2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 1,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3",0,,,0.0,0.0,1.0,23.5795,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2",0.0006209107092524,10,False,2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
4 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3",0,,,0.0,0.0,1.0,23.5795,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2",8.670203454817087e-07,10,False,2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3",0,,,0.0,0.0,1.0,23.5795,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2",5.779765107458526e-07,10,False,2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3",0,,,0.0,0.0,1.0,23.5795,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2",3.8529469717548513e-07,10,False,2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
4 | 4 | 4 | 4 | 3 | 3 | 3 | 3 | 3",0,,,0.0,0.0,1.0,23.5795,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2",2.568488781364518e-07,10,False,2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
4 | 4 | 4 | 4 | 4 | 3 | 3 | 3 | 3",0,,,0.0,0.0,1.0,23.5795,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2",1.712237395960808e-07,10,False,2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
4 | 4 | 4 | 4 | 4 | 4 | 3 | 3 | 3",0,,,0.0,0.0,1.0,23.5795,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2",1.1414366697373693e-07,10,False,2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
4 | 4 | 4 | 4 | 4 | 4 | 4 | 3 | 3",0,,,0.0,0.0,1.0,23.5795,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2",7.60923651456537e-08,10,False,2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
4 | 4 | 4 | 4 | 4 | 4 | 4 | 4 | 3",0,,,0.0,0.0,1.0,23.5795,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2",5.0726121316352634e-08,10,False,2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
4 | 4 | 4 | 4 | 4 | 4 | 4 | 4 | 4",0,,,0.0,0.0,1.0,23.5795,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2",0.8388925980221927,10,False,2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2,
"MarginalValues:101, 99 Budget: 200
MarginalValues:47, 10.5 Budget: 200
Final bids: 0 | 2
Price: 21.4359
Round: 10",0,0.0,2.0,,,,21.4359,0.0,14.62822379999998,,,7.470202787072129e-08,10,True,,
"MarginalValues:101, 99 Budget: 200
MarginalValues:47, 10.5 Budget: 200
Final bids: 1 | 1
Price: 21.4359
Round: 10",0,1.0,1.0,,,,21.4359,79.56411189999999,25.56411189999999,,,3.7723140266295376e-05,10,True,,
"MarginalValues:101, 99 Budget: 200
MarginalValues:47, 10.5 Budget: 200
Final bids: 2 | 0
Price: 21.4359
Round: 10",0,2.0,0.0,,,,21.4359,157.12822379999997,0.0,,,0.0006234100683462,10,True,,
"Player 0
MarginalValues:101, 99 Budget: 2001 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3",0,,,0.0026165922644351006,0.9973834077355649,0.0,25.9374,,,,"MarginalValues:101, 99 Budget: 2001 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1",2.1068333690742515e-12,11,False,1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
2 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
4 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3",0,,,0.0031318987660308,0.9968681012339692,0.0,25.9374,,,,"MarginalValues:101, 99 Budget: 2002 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1",1.1734572342643186e-12,11,False,2 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1
4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3",0,,,0.0022494274518063003,0.9977505725481937,0.0,25.9374,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1",1.089210282089356e-12,11,False,2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1 | 1,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1
2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1
4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3",0,,,0.0016142797375683002,0.9983857202624317,0.0,25.9374,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1",1.0118442515678844e-12,11,False,2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1 | 1,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1
2 | 2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1
4 | 4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3",0,,,0.0011576172454444997,0.9988423827545554,0.0,25.9374,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1",9.40667668470893e-13,11,False,2 | 2 | 2 | 2 | 1 | 1 | 1 | 1 | 1 | 1,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 1 | 1 | 1 | 1 | 1
2 | 2 | 2 | 2 | 2 | 1 | 1 | 1 | 1 | 1
4 | 4 | 4 | 4 | 4 | 3 | 3 | 3 | 3 | 3",0,,,0.0,1.0,0.0,25.9374,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 1 | 1 | 1 | 1 | 1",8.751139572780303e-13,11,False,2 | 2 | 2 | 2 | 2 | 1 | 1 | 1 | 1 | 1,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 1 | 1 | 1 | 1
2 | 2 | 2 | 2 | 2 | 2 | 1 | 1 | 1 | 1
4 | 4 | 4 | 4 | 4 | 4 | 3 | 3 | 3 | 3",0,,,0.0,1.0,0.0,25.9374,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 1 | 1 | 1 | 1",8.147097159005829e-13,11,False,2 | 2 | 2 | 2 | 2 | 2 | 1 | 1 | 1 | 1,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 1 | 1 | 1
2 | 2 | 2 | 2 | 2 | 2 | 2 | 1 | 1 | 1
4 | 4 | 4 | 4 | 4 | 4 | 4 | 3 | 3 | 3",0,,,0.0,1.0,0.0,25.9374,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 1 | 1 | 1",7.590534798256451e-13,11,False,2 | 2 | 2 | 2 | 2 | 2 | 2 | 1 | 1 | 1,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 1 | 1
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 1 | 1
4 | 4 | 4 | 4 | 4 | 4 | 4 | 4 | 3 | 3",0,,,0.0,1.0,0.0,25.9374,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 1 | 1",7.078015568519154e-13,11,False,2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 1 | 1,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 1
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 1
4 | 4 | 4 | 4 | 4 | 4 | 4 | 4 | 4 | 3",0,,,0.0,1.0,0.0,25.9374,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 1",3.277725586185868e-05,11,False,2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 1,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3",0,,,0.0,0.0,1.0,25.9374,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2",0.0003104553440992,11,False,2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
4 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3",0,,,0.0,0.0,1.0,25.9374,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2",4.335101580402573e-07,11,False,2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3 | 3",0,,,0.0,0.0,1.0,25.9374,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2",2.8898824557252824e-07,11,False,2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2,
"Player 0
MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2
4 | 4 | 4 | 3 | 3 | 3 | 3 | 3 | 3 | 3",0,,,0.0,0.0,1.0,25.9374,,,,"MarginalValues:101, 99 Budget: 2002 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2",1.926473420541439e-07,11,False,2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2 | 2,
