info_state,Allocation British Columbia,Bid ([0]),Bid ([1]),Bid ([2]),Bid ([3]),Price British Columbia,Utility 0,Utility 1,bids,player,prob,round,terminal,total_demand,type
"p1 a2 agg[array([0]), array([5]), array([5]), array([4]), array([4])] sub[array([0]), array([3]), array([3]), array([2]), array([2])] proc[array([0]), array([3]), array([3]), array([2]), array([2])] sor_exposure73.20500000000004",,0.4150115492377226,0.4150115492377226,0.1699769015245548,,36.60250000000002,,,"[array([0]), array([3]), array([3]), array([2]), array([2])]",1,3.782891142614748e-12,5,False,[4],0
"p0 a2 agg[array([0]), array([5]), array([5]), array([4]), array([4]), array([4])] sub[array([0]), array([2]), array([2]), array([2]), array([2]), array([2])] proc[array([0]), array([2]), array([2]), array([2]), array([2]), array([2])] sor_exposure80.52550000000005",,1.0,,,,40.262750000000025,,,"[array([0]), array([2]), array([2]), array([2]), array([2]), array([2])]",0,2.1433470507544584e-13,6,False,[4],0
"p1 a2 agg[array([0]), array([5]), array([5]), array([4]), array([4]), array([4])] sub[array([0]), array([3]), array([3]), array([2]), array([2]), array([2])] proc[array([0]), array([3]), array([3]), array([2]), array([2]), array([2])] sor_exposure80.52550000000005",,1.0,,,,40.262750000000025,,,"[array([0]), array([3]), array([3]), array([2]), array([2]), array([2])]",1,2.1433470507544584e-13,6,False,[4],0
"p0 a2 agg[array([0]), array([5]), array([5]), array([5])] sub[array([0]), array([2]), array([2]), array([2])] proc[array([0]), array([2]), array([2]), array([2])] sor_exposure66.55000000000003",,0.005691621475848991,0.800096311376711,0.19421206714744002,,33.27500000000001,,,"[array([0]), array([2]), array([2]), array([2])]",0,1.0167642141335155e-09,4,False,[5],0
"p1 a3 agg[array([0]), array([5]), array([5]), array([5])] sub[array([0]), array([3]), array([3]), array([3])] proc[array([0]), array([3]), array([3]), array([3])] sor_exposure99.82500000000005",,0.25,0.25,0.25,0.25,33.27500000000001,,,"[array([0]), array([3]), array([3]), array([3])]",1,1.0167642141335155e-09,4,False,[5],0
"p0 a1 agg[array([0]), array([5]), array([5]), array([5]), array([4])] sub[array([0]), array([2]), array([2]), array([2]), array([1])] proc[array([0]), array([2]), array([2]), array([2]), array([1])] sor_exposure36.60250000000002",,0.003556835217784921,0.9964431647822152,,,36.60250000000002,,,"[array([0]), array([2]), array([2]), array([2]), array([1])]",0,2.033773243170165e-10,5,False,[4],0
"p1 a3 agg[array([0]), array([5]), array([5]), array([5]), array([4])] sub[array([0]), array([3]), array([3]), array([3]), array([3])] proc[array([0]), array([3]), array([3]), array([3]), array([3])] sor_exposure109.80750000000006",,0.25,0.25,0.25,0.25,36.60250000000002,,,"[array([0]), array([3]), array([3]), array([3]), array([3])]",1,2.0337732431701654e-10,5,False,[4],0
"p0 a1 agg[array([0]), array([5]), array([5]), array([5]), array([4]), array([4])] sub[array([0]), array([2]), array([2]), array([2]), array([1]), array([1])] proc[array([0]), array([2]), array([2]), array([2]), array([1]), array([1])] sor_exposure40.262750000000025",,1.0,,,,40.262750000000025,,,"[array([0]), array([2]), array([2]), array([2]), array([1]), array([1])]",0,5.0663486171846726e-11,6,False,[4],0
"p1 a3 agg[array([0]), array([5]), array([5]), array([5]), array([4]), array([4])] sub[array([0]), array([3]), array([3]), array([3]), array([3]), array([3])] proc[array([0]), array([3]), array([3]), array([3]), array([3]), array([3])] sor_exposure120.78825000000008",,1.0,,,,40.262750000000025,,,"[array([0]), array([3]), array([3]), array([3]), array([3]), array([3])]",1,5.0663486171846726e-11,6,False,[4],0
"p0 a2 agg[array([0]), array([5]), array([5]), array([5]), array([4])] sub[array([0]), array([2]), array([2]), array([2]), array([2])] proc[array([0]), array([2]), array([2]), array([2]), array([2])] sor_exposure73.20500000000004",,0.49511563007777465,0.49511563007777465,0.009768739844450692,,36.60250000000002,,,"[array([0]), array([2]), array([2]), array([2]), array([2])]",0,4.9366969957103094e-11,5,False,[4],0
"p1 a2 agg[array([0]), array([5]), array([5]), array([5]), array([4])] sub[array([0]), array([3]), array([3]), array([3]), array([2])] proc[array([0]), array([3]), array([3]), array([3]), array([2])] sor_exposure73.20500000000004",,0.3333333333333333,0.3333333333333333,0.3333333333333333,,36.60250000000002,,,"[array([0]), array([3]), array([3]), array([3]), array([2])]",1,4.9366969957103094e-11,5,False,[4],0
"p0 a2 agg[array([0]), array([5]), array([5]), array([5]), array([4]), array([4])] sub[array([0]), array([2]), array([2]), array([2]), array([2]), array([2])] proc[array([0]), array([2]), array([2]), array([2]), array([2]), array([2])] sor_exposure80.52550000000005",,1.0,,,,40.262750000000025,,,"[array([0]), array([2]), array([2]), array([2]), array([2]), array([2])]",0,1.6075102880658441e-13,6,False,[4],0
"p1 a2 agg[array([0]), array([5]), array([5]), array([5]), array([4]), array([4])] sub[array([0]), array([3]), array([3]), array([3]), array([2]), array([2])] proc[array([0]), array([3]), array([3]), array([3]), array([2]), array([2])] sor_exposure80.52550000000005",,1.0,,,,40.262750000000025,,,"[array([0]), array([3]), array([3]), array([3]), array([2]), array([2])]",1,1.6075102880658441e-13,6,False,[4],0
"p0 a2 agg[array([0]), array([5]), array([5]), array([5]), array([5])] sub[array([0]), array([2]), array([2]), array([2]), array([2])] proc[array([0]), array([2]), array([2]), array([2]), array([2])] sor_exposure73.20500000000004",,0.04571840576543138,0.9445128543901179,0.009768739844450695,,36.60250000000002,,,"[array([0]), array([2]), array([2]), array([2]), array([2])]",0,4.9366969957103094e-11,5,False,[5],0
"p1 a3 agg[array([0]), array([5]), array([5]), array([5]), array([5])] sub[array([0]), array([3]), array([3]), array([3]), array([3])] proc[array([0]), array([3]), array([3]), array([3]), array([3])] sor_exposure109.80750000000006",,0.25,0.25,0.25,0.25,36.60250000000002,,,"[array([0]), array([3]), array([3]), array([3]), array([3])]",1,4.93669699571031e-11,5,False,[5],0
"p0 a1 agg[array([0]), array([5]), array([5]), array([5]), array([5]), array([4])] sub[array([0]), array([2]), array([2]), array([2]), array([2]), array([1])] proc[array([0]), array([2]), array([2]), array([2]), array([2]), array([1])] sor_exposure40.262750000000025",,1.0,,,,40.262750000000025,,,"[array([0]), array([2]), array([2]), array([2]), array([2]), array([1])]",0,1.165693442669366e-11,6,False,[4],0
"p1 a3 agg[array([0]), array([5]), array([5]), array([5]), array([5]), array([4])] sub[array([0]), array([3]), array([3]), array([3]), array([3]), array([3])] proc[array([0]), array([3]), array([3]), array([3]), array([3]), array([3])] sor_exposure120.78825000000008",,1.0,,,,40.262750000000025,,,"[array([0]), array([3]), array([3]), array([3]), array([3]), array([3])]",1,1.165693442669366e-11,6,False,[4],0
"p0 a2 agg[array([0]), array([5]), array([5]), array([5]), array([5]), array([4])] sub[array([0]), array([2]), array([2]), array([2]), array([2]), array([2])] proc[array([0]), array([2]), array([2]), array([2]), array([2]), array([2])] sor_exposure80.52550000000005",,1.0,,,,40.262750000000025,,,"[array([0]), array([2]), array([2]), array([2]), array([2]), array([2])]",0,1.2056327160493837e-13,6,False,[4],0
"p1 a2 agg[array([0]), array([5]), array([5]), array([5]), array([5]), array([4])] sub[array([0]), array([3]), array([3]), array([3]), array([3]), array([2])] proc[array([0]), array([3]), array([3]), array([3]), array([3]), array([2])] sor_exposure80.52550000000005",,1.0,,,,40.262750000000025,,,"[array([0]), array([3]), array([3]), array([3]), array([3]), array([2])]",1,1.2056327160493837e-13,6,False,[4],0
"p0 a2 agg[array([0]), array([5]), array([5]), array([5]), array([5]), array([5])] sub[array([0]), array([2]), array([2]), array([2]), array([2]), array([2])] proc[array([0]), array([2]), array([2]), array([2]), array([2]), array([2])] sor_exposure80.52550000000005",,1.0,,,,40.262750000000025,,,"[array([0]), array([2]), array([2]), array([2]), array([2]), array([2])]",0,1.2056327160493837e-13,6,False,[5],0
"p1 a3 agg[array([0]), array([5]), array([5]), array([5]), array([5]), array([5])] sub[array([0]), array([3]), array([3]), array([3]), array([3]), array([3])] proc[array([0]), array([3]), array([3]), array([3]), array([3]), array([3])] sor_exposure120.78825000000008",,1.0,,,,40.262750000000025,,,"[array([0]), array([3]), array([3]), array([3]), array([3]), array([3])]",1,1.2056327160493837e-13,6,False,[5],0
"Price: [25]
Final bids: [array([3]), array([0])]
Round: 1
",[3],,,,,25.0,30.0,0.0,,0,4.994019165464814e-05,1,True,,0
"Price: [25]
Final bids: [array([3]), array([0])]
Round: 1
",[3],,,,,25.0,30.0,0.0,,1,4.994019165464814e-05,1,True,,0
"p0 a3 agg[array([0]), array([4])] sub[array([0]), array([3])] proc[array([0]), array([3])] sor_exposure82.50000000000001",,0.333329161676669,0.333329161676669,0.333329161676669,1.2514969992948875e-05,27.500000000000004,,,"[array([0]), array([3])]",0,0.00012267935231619604,2,False,[4],0
"p1 a1 agg[array([0]), array([4])] sub[array([0]), array([1])] proc[array([0]), array([1])] sor_exposure27.500000000000004",,0.20353951464436887,0.7964604853556312,,,27.500000000000004,,,"[array([0]), array([1])]",1,0.00012267935231619602,2,False,[4],0
"Price: [27.5]
Final bids: [array([3]), array([0])]
Round: 2
",[3],,,,,27.500000000000004,22.499999999999986,0.0,,0,2.7051639998359825e-05,2,True,,0
"Price: [27.5]
Final bids: [array([3]), array([0])]
Round: 2
",[3],,,,,27.500000000000004,22.499999999999986,0.0,,1,2.7051639998359825e-05,2,True,,0
"p0 a3 agg[array([0]), array([4]), array([4])] sub[array([0]), array([3]), array([3])] proc[array([0]), array([3]), array([3])] sor_exposure90.75000000000003",,0.25,0.25,0.25,0.25,30.250000000000007,,,"[array([0]), array([3]), array([3])]",0,1.222828412991578e-09,3,False,[4],0
"p1 a1 agg[array([0]), array([4]), array([4])] sub[array([0]), array([1]), array([1])] proc[array([0]), array([1]), array([1])] sor_exposure30.250000000000007",,0.12777753472194261,0.8722224652780574,,,30.250000000000007,,,"[array([0]), array([1]), array([1])]",1,1.222828412991578e-09,3,False,[4],0
"Price: [30.25]
Final bids: [array([3]), array([0])]
Round: 3
",[3],,,,,30.250000000000007,14.249999999999972,0.0,,0,6.93328610691146e-10,3,True,,0
"Price: [30.25]
Final bids: [array([3]), array([0])]
Round: 3
",[3],,,,,30.250000000000007,14.249999999999972,0.0,,1,6.93328610691146e-10,3,True,,0
"p0 a3 agg[array([0]), array([4]), array([4]), array([4])] sub[array([0]), array([3]), array([3]), array([3])] proc[array([0]), array([3]), array([3]), array([3])] sor_exposure99.82500000000005",,0.25,0.25,0.25,0.25,33.27500000000001,,,"[array([0]), array([3]), array([3]), array([3])]",0,2.6664460324789215e-10,4,False,[4],0
"p1 a1 agg[array([0]), array([4]), array([4]), array([4])] sub[array([0]), array([1]), array([1]), array([1])] proc[array([0]), array([1]), array([1]), array([1])] sor_exposure33.27500000000001",,0.07324824790038409,0.9267517520996159,,,33.27500000000001,,,"[array([0]), array([1]), array([1]), array([1])]",1,2.6664460324789215e-10,4,False,[4],0
"Price: [33.275]
Final bids: [array([3]), array([0])]
Round: 4
",[3],,,,,33.27500000000001,5.1749999999999545,0.0,,0,4.8884639033564236e-11,4,True,,0
"Price: [33.275]
Final bids: [array([3]), array([0])]
Round: 4
",[3],,,,,33.27500000000001,5.1749999999999545,0.0,,1,4.8884639033564236e-11,4,True,,0
"p0 a3 agg[array([0]), array([4]), array([4]), array([4]), array([4])] sub[array([0]), array([3]), array([3]), array([3]), array([3])] proc[array([0]), array([3]), array([3]), array([3]), array([3])] sor_exposure109.80750000000006",,0.25,0.25,0.25,0.25,36.60250000000002,,,"[array([0]), array([3]), array([3]), array([3]), array([3])]",0,6.177833831197275e-11,5,False,[4],0
"p1 a1 agg[array([0]), array([4]), array([4]), array([4]), array([4])] sub[array([0]), array([1]), array([1]), array([1]), array([1])] proc[array([0]), array([1]), array([1]), array([1]), array([1])] sor_exposure36.60250000000002",,0.039518807347509975,0.96048119265249,,,36.60250000000002,,,"[array([0]), array([1]), array([1]), array([1]), array([1])]",1,6.177833831197275e-11,5,False,[4],0
"Price: [36.6025]
Final bids: [array([3]), array([0])]
Round: 5
",[3],,,,,36.60250000000002,-4.807500000000061,0.0,,0,3.304457074935746e-09,5,True,,0
"Price: [36.6025]
Final bids: [array([3]), array([0])]
Round: 5
",[3],,,,,36.60250000000002,-4.807500000000061,0.0,,1,3.304457074935746e-09,5,True,,0
"p0 a3 agg[array([0]), array([4]), array([4]), array([4]), array([4]), array([4])] sub[array([0]), array([3]), array([3]), array([3]), array([3]), array([3])] proc[array([0]), array([3]), array([3]), array([3]), array([3]), array([3])] sor_exposure120.78825000000008",,1.0,,,,40.262750000000025,,,"[array([0]), array([3]), array([3]), array([3]), array([3]), array([3])]",0,1.483423301549315e-11,6,False,[4],0
"p1 a1 agg[array([0]), array([4]), array([4]), array([4]), array([4]), array([4])] sub[array([0]), array([1]), array([1]), array([1]), array([1]), array([1])] proc[array([0]), array([1]), array([1]), array([1]), array([1]), array([1])] sor_exposure40.262750000000025",,1.0,,,,40.262750000000025,,,"[array([0]), array([1]), array([1]), array([1]), array([1]), array([1])]",1,1.483423301549315e-11,6,False,[4],0
"Price: [40.26275]
Final bids: [array([3]), array([0])]
Round: 6
",[3],,,,,40.262750000000025,-15.788250000000076,0.0,,0,9.697884235870354e-08,6,True,,0
"Price: [40.26275]
Final bids: [array([3]), array([0])]
Round: 6
",[3],,,,,40.262750000000025,-15.788250000000076,0.0,,1,9.697884235870354e-08,6,True,,0
"p0 a3 agg[array([0]), array([5])] sub[array([0]), array([3])] proc[array([0]), array([3])] sor_exposure82.50000000000001",,0.00010721340244729752,0.00010721340244729752,0.9997666673090929,1.8905886012604822e-05,27.500000000000004,,,"[array([0]), array([3])]",0,0.001022116547797018,2,False,[5],0
"p1 a2 agg[array([0]), array([5])] sub[array([0]), array([2])] proc[array([0]), array([2])] sor_exposure55.00000000000001",,0.016286528759786072,0.5190260611583504,0.46468741008186354,,27.500000000000004,,,"[array([0]), array([2])]",1,0.0010221165477970182,2,False,[5],0
"p0 a2 agg[array([0]), array([5]), array([4])] sub[array([0]), array([3]), array([2])] proc[array([0]), array([3]), array([2])] sor_exposure60.500000000000014",,0.1201939137110508,0.1201939137110508,0.7596121725778983,,30.250000000000007,,,"[array([0]), array([3]), array([2])]",0,0.00047485386660808197,3,False,[4],0
"p1 a2 agg[array([0]), array([5]), array([4])] sub[array([0]), array([2]), array([2])] proc[array([0]), array([2]), array([2])] sor_exposure60.500000000000014",,0.3083849715208794,0.3083849715208794,0.3832300569582412,,30.250000000000007,,,"[array([0]), array([2]), array([2])]",1,0.00047485386660808186,3,False,[4],0
"p0 a2 agg[array([0]), array([5]), array([4]), array([4])] sub[array([0]), array([3]), array([2]), array([2])] proc[array([0]), array([3]), array([2]), array([2])] sor_exposure66.55000000000003",,0.4999798401576624,0.4999798401576624,4.031968467516471e-05,,33.27500000000001,,,"[array([0]), array([3]), array([2]), array([2])]",0,0.00013823291233874425,4,False,[4],0
"p1 a2 agg[array([0]), array([5]), array([4]), array([4])] sub[array([0]), array([2]), array([2]), array([2])] proc[array([0]), array([2]), array([2]), array([2])] sor_exposure66.55000000000003",,0.33500959220154014,0.33500959220154014,0.3299808155969196,,33.27500000000001,,,"[array([0]), array([2]), array([2]), array([2])]",1,0.00013823291233874425,4,False,[4],0
"p0 a2 agg[array([0]), array([5]), array([4]), array([4]), array([4])] sub[array([0]), array([3]), array([2]), array([2]), array([2])] proc[array([0]), array([3]), array([2]), array([2]), array([2])] sor_exposure73.20500000000004",,0.4924311768611352,0.4924311768611352,0.015137646277729549,,36.60250000000002,,,"[array([0]), array([3]), array([2]), array([2]), array([2])]",0,1.8391505298719445e-09,5,False,[4],0
"p1 a2 agg[array([0]), array([5]), array([4]), array([4]), array([4])] sub[array([0]), array([2]), array([2]), array([2]), array([2])] proc[array([0]), array([2]), array([2]), array([2]), array([2])] sor_exposure73.20500000000004",,0.4948675395765632,0.4948675395765632,0.010264920846873507,,36.60250000000002,,,"[array([0]), array([2]), array([2]), array([2]), array([2])]",1,1.8391505298719443e-09,5,False,[4],0
"p0 a2 agg[array([0]), array([5]), array([4]), array([4]), array([4]), array([4])] sub[array([0]), array([3]), array([2]), array([2]), array([2]), array([2])] proc[array([0]), array([3]), array([2]), array([2]), array([2]), array([2])] sor_exposure80.52550000000005",,1.0,,,,40.262750000000025,,,"[array([0]), array([3]), array([2]), array([2]), array([2]), array([2])]",0,2.8577960676726127e-13,6,False,[4],0
"p1 a2 agg[array([0]), array([5]), array([4]), array([4]), array([4]), array([4])] sub[array([0]), array([2]), array([2]), array([2]), array([2]), array([2])] proc[array([0]), array([2]), array([2]), array([2]), array([2]), array([2])] sor_exposure80.52550000000005",,1.0,,,,40.262750000000025,,,"[array([0]), array([2]), array([2]), array([2]), array([2]), array([2])]",1,2.8577960676726127e-13,6,False,[4],0
"p0 a3 agg[array([0]), array([5]), array([4])] sub[array([0]), array([3]), array([3])] proc[array([0]), array([3]), array([3])] sor_exposure90.75000000000003",,0.2781698691410873,0.2781698691410873,0.2781698691410873,0.16549039257673806,30.250000000000007,,,"[array([0]), array([3]), array([3])]",0,1.0029669438382161e-08,3,False,[4],0
"p1 a1 agg[array([0]), array([5]), array([4])] sub[array([0]), array([2]), array([1])] proc[array([0]), array([2]), array([1])] sor_exposure30.250000000000007",,0.01568950962061344,0.9843104903793867,,,30.250000000000007,,,"[array([0]), array([2]), array([1])]",1,1.0029669438382161e-08,3,False,[4],0
"p0 a3 agg[array([0]), array([5]), array([4]), array([4])] sub[array([0]), array([3]), array([3]), array([3])] proc[array([0]), array([3]), array([3]), array([3])] sor_exposure99.82500000000005",,0.25,0.25,0.25,0.25,33.27500000000001,,,"[array([0]), array([3]), array([3]), array([3])]",0,1.6337722661061093e-09,4,False,[4],0
"p1 a1 agg[array([0]), array([5]), array([4]), array([4])] sub[array([0]), array([2]), array([1]), array([1])] proc[array([0]), array([2]), array([1]), array([1])] sor_exposure33.27500000000001",,0.007969797017283727,0.9920302029827163,,,33.27500000000001,,,"[array([0]), array([2]), array([1]), array([1])]",1,1.6337722661061093e-09,4,False,[4],0
"p0 a3 agg[array([0]), array([5]), array([4]), array([4]), array([4])] sub[array([0]), array([3]), array([3]), array([3]), array([3])] proc[array([0]), array([3]), array([3]), array([3]), array([3])] sor_exposure109.80750000000006",,0.25,0.25,0.25,0.25,36.60250000000002,,,"[array([0]), array([3]), array([3]), array([3]), array([3])]",0,4.05187858193194e-10,5,False,[4],0
"p1 a1 agg[array([0]), array([5]), array([4]), array([4]), array([4])] sub[array([0]), array([2]), array([1]), array([1]), array([1])] proc[array([0]), array([2]), array([1]), array([1]), array([1])] sor_exposure36.60250000000002",,0.004016912485789802,0.9959830875142103,,,36.60250000000002,,,"[array([0]), array([2]), array([1]), array([1]), array([1])]",1,4.05187858193194e-10,5,False,[4],0
"p0 a3 agg[array([0]), array([5]), array([4]), array([4]), array([4]), array([4])] sub[array([0]), array([3]), array([3]), array([3]), array([3]), array([3])] proc[array([0]), array([3]), array([3]), array([3]), array([3]), array([3])] sor_exposure120.78825000000008",,1.0,,,,40.262750000000025,,,"[array([0]), array([3]), array([3]), array([3]), array([3]), array([3])]",0,1.0089006350663184e-10,6,False,[4],0
"p1 a1 agg[array([0]), array([5]), array([4]), array([4]), array([4]), array([4])] sub[array([0]), array([2]), array([1]), array([1]), array([1]), array([1])] proc[array([0]), array([2]), array([1]), array([1]), array([1]), array([1])] sor_exposure40.262750000000025",,1.0,,,,40.262750000000025,,,"[array([0]), array([2]), array([1]), array([1]), array([1]), array([1])]",1,1.0089006350663184e-10,6,False,[4],0
"p0 a3 agg[array([0]), array([5]), array([5])] sub[array([0]), array([3]), array([3])] proc[array([0]), array([3]), array([3])] sor_exposure90.75000000000003",,0.3049477411937018,0.3049477411937018,0.2246141250358583,0.16549039257673803,30.250000000000007,,,"[array([0]), array([3]), array([3])]",0,8.97962831557527e-09,3,False,[5],0
"p1 a2 agg[array([0]), array([5]), array([5])] sub[array([0]), array([2]), array([2])] proc[array([0]), array([2]), array([2])] sor_exposure60.500000000000014",,0.011682784603465583,0.30410770655746755,0.6842095088390668,,30.250000000000007,,,"[array([0]), array([2]), array([2])]",1,8.979628315575269e-09,3,False,[5],0
"p0 a2 agg[array([0]), array([5]), array([5]), array([4])] sub[array([0]), array([3]), array([3]), array([2])] proc[array([0]), array([3]), array([3]), array([2])] sor_exposure66.55000000000003",,0.2591906701754389,0.2591906701754389,0.4816186596491222,,33.27500000000001,,,"[array([0]), array([3]), array([3]), array([2])]",0,1.3800172974964193e-09,4,False,[4],0
"p1 a2 agg[array([0]), array([5]), array([5]), array([4])] sub[array([0]), array([2]), array([2]), array([2])] proc[array([0]), array([2]), array([2]), array([2])] sor_exposure66.55000000000003",,0.4971541892620755,0.4971541892620755,0.005691621475848996,,33.27500000000001,,,"[array([0]), array([2]), array([2]), array([2])]",1,1.3800172974964193e-09,4,False,[4],0
"p0 a2 agg[array([0]), array([5]), array([5]), array([4]), array([4])] sub[array([0]), array([3]), array([3]), array([2]), array([2])] proc[array([0]), array([3]), array([3]), array([2]), array([2])] sor_exposure73.20500000000004",,0.4150115492377226,0.4150115492377226,0.16997690152455475,,36.60250000000002,,,"[array([0]), array([3]), array([3]), array([2]), array([2])]",0,3.78289114261475e-12,5,False,[4],0
"p1 a2 agg[array([0]), array([5]), array([5]), array([4]), array([4])] sub[array([0]), array([2]), array([2]), array([2]), array([2])] proc[array([0]), array([2]), array([2]), array([2]), array([2])] sor_exposure73.20500000000004",,0.3333333333333333,0.3333333333333333,0.3333333333333333,,36.60250000000002,,,"[array([0]), array([2]), array([2]), array([2]), array([2])]",1,3.78289114261475e-12,5,False,[4],0
"p0 a2 agg[array([0]), array([5]), array([5]), array([4]), array([4]), array([4])] sub[array([0]), array([3]), array([3]), array([2]), array([2]), array([2])] proc[array([0]), array([3]), array([3]), array([2]), array([2]), array([2])] sor_exposure80.52550000000005",,1.0,,,,40.262750000000025,,,"[array([0]), array([3]), array([3]), array([2]), array([2]), array([2])]",0,2.143347050754459e-13,6,False,[4],0
"p1 a2 agg[array([0]), array([5]), array([5]), array([4]), array([4]), array([4])] sub[array([0]), array([2]), array([2]), array([2]), array([2]), array([2])] proc[array([0]), array([2]), array([2]), array([2]), array([2]), array([2])] sor_exposure80.52550000000005",,1.0,,,,40.262750000000025,,,"[array([0]), array([2]), array([2]), array([2]), array([2]), array([2])]",1,2.143347050754459e-13,6,False,[4],0
"p0 a3 agg[array([0]), array([5]), array([5]), array([4])] sub[array([0]), array([3]), array([3]), array([3])] proc[array([0]), array([3]), array([3]), array([3])] sor_exposure99.82500000000005",,0.25,0.25,0.25,0.25,33.27500000000001,,,"[array([0]), array([3]), array([3]), array([3])]",0,4.519168898931182e-10,4,False,[4],0
"p1 a1 agg[array([0]), array([5]), array([5]), array([4])] sub[array([0]), array([2]), array([2]), array([1])] proc[array([0]), array([2]), array([2]), array([1])] sor_exposure33.27500000000001",,0.019208300795326726,0.9807916992046734,,,33.27500000000001,,,"[array([0]), array([2]), array([2]), array([1])]",1,4.519168898931182e-10,4,False,[4],0
"p0 a3 agg[array([0]), array([5]), array([5]), array([4]), array([4])] sub[array([0]), array([3]), array([3]), array([3]), array([3])] proc[array([0]), array([3]), array([3]), array([3]), array([3])] sor_exposure109.80750000000006",,0.25,0.25,0.25,0.25,36.60250000000002,,,"[array([0]), array([3]), array([3]), array([3]), array([3])]",0,1.1080908358439067e-10,5,False,[4],0
"p1 a1 agg[array([0]), array([5]), array([5]), array([4]), array([4])] sub[array([0]), array([2]), array([2]), array([1]), array([1])] proc[array([0]), array([2]), array([2]), array([1]), array([1])] sor_exposure36.60250000000002",,0.009792242741706925,0.9902077572582931,,,36.60250000000002,,,"[array([0]), array([2]), array([2]), array([1]), array([1])]",1,1.1080908358439067e-10,5,False,[4],0
"p0 a3 agg[array([0]), array([5]), array([5]), array([4]), array([4]), array([4])] sub[array([0]), array([3]), array([3]), array([3]), array([3]), array([3])] proc[array([0]), array([3]), array([3]), array([3]), array([3]), array([3])] sor_exposure120.78825000000008",,1.0,,,,40.262750000000025,,,"[array([0]), array([3]), array([3]), array([3]), array([3]), array([3])]",0,2.7431003534986557e-11,6,False,[4],0
"p1 a1 agg[array([0]), array([5]), array([5]), array([4]), array([4]), array([4])] sub[array([0]), array([2]), array([2]), array([1]), array([1]), array([1])] proc[array([0]), array([2]), array([2]), array([1]), array([1]), array([1])] sor_exposure40.262750000000025",,1.0,,,,40.262750000000025,,,"[array([0]), array([2]), array([2]), array([1]), array([1]), array([1])]",1,2.7431003534986557e-11,6,False,[4],0
"p0 a3 agg[array([0]), array([5]), array([5]), array([5])] sub[array([0]), array([3]), array([3]), array([3])] proc[array([0]), array([3]), array([3]), array([3])] sor_exposure99.82500000000005",,0.25,0.25,0.25,0.25,33.27500000000001,,,"[array([0]), array([3]), array([3]), array([3])]",0,1.016764214133515e-09,4,False,[5],0
"p1 a2 agg[array([0]), array([5]), array([5]), array([5])] sub[array([0]), array([2]), array([2]), array([2])] proc[array([0]), array([2]), array([2]), array([2])] sor_exposure66.55000000000003",,0.005691621475848994,0.8000963113767109,0.19421206714744002,,33.27500000000001,,,"[array([0]), array([2]), array([2]), array([2])]",1,1.016764214133515e-09,4,False,[5],0
"p0 a2 agg[array([0]), array([5]), array([5]), array([5]), array([4])] sub[array([0]), array([3]), array([3]), array([3]), array([2])] proc[array([0]), array([3]), array([3]), array([3]), array([2])] sor_exposure73.20500000000004",,0.3333333333333333,0.3333333333333333,0.3333333333333333,,36.60250000000002,,,"[array([0]), array([3]), array([3]), array([3]), array([2])]",0,4.9366969957103075e-11,5,False,[4],0
"p1 a2 agg[array([0]), array([5]), array([5]), array([5]), array([4])] sub[array([0]), array([2]), array([2]), array([2]), array([2])] proc[array([0]), array([2]), array([2]), array([2]), array([2])] sor_exposure73.20500000000004",,0.49511563007777465,0.49511563007777465,0.009768739844450697,,36.60250000000002,,,"[array([0]), array([2]), array([2]), array([2]), array([2])]",1,4.9366969957103075e-11,5,False,[4],0
"p0 a2 agg[array([0]), array([5]), array([5]), array([5]), array([4]), array([4])] sub[array([0]), array([3]), array([3]), array([3]), array([2]), array([2])] proc[array([0]), array([3]), array([3]), array([3]), array([2]), array([2])] sor_exposure80.52550000000005",,1.0,,,,40.262750000000025,,,"[array([0]), array([3]), array([3]), array([3]), array([2]), array([2])]",0,1.6075102880658444e-13,6,False,[4],0
"p1 a2 agg[array([0]), array([5]), array([5]), array([5]), array([4]), array([4])] sub[array([0]), array([2]), array([2]), array([2]), array([2]), array([2])] proc[array([0]), array([2]), array([2]), array([2]), array([2]), array([2])] sor_exposure80.52550000000005",,1.0,,,,40.262750000000025,,,"[array([0]), array([2]), array([2]), array([2]), array([2]), array([2])]",1,1.6075102880658444e-13,6,False,[4],0
"p0 a3 agg[array([0]), array([5]), array([5]), array([5]), array([4])] sub[array([0]), array([3]), array([3]), array([3]), array([3])] proc[array([0]), array([3]), array([3]), array([3]), array([3])] sor_exposure109.80750000000006",,0.25,0.25,0.25,0.25,36.60250000000002,,,"[array([0]), array([3]), array([3]), array([3]), array([3])]",0,2.033773243170164e-10,5,False,[4],0
"p1 a1 agg[array([0]), array([5]), array([5]), array([5]), array([4])] sub[array([0]), array([2]), array([2]), array([2]), array([1])] proc[array([0]), array([2]), array([2]), array([2]), array([1])] sor_exposure36.60250000000002",,0.0035568352177849237,0.9964431647822152,,,36.60250000000002,,,"[array([0]), array([2]), array([2]), array([2]), array([1])]",1,2.033773243170164e-10,5,False,[4],0
